geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",0,2019-03-19,-23,sen12floods_s2_labels_0233_2019_03_19,233,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0233_2019_03_19
"[[[48.745362, 30.775815], [48.746438, 30.72965], [48.799879, 30.730567], [48.798829, 30.776734], [48.745362, 30.775815]]]",0,2019-03-19,-16,sen12floods_s2_labels_0240_2019_03_19,240,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0240_2019_03_19
"[[[48.579784, 31.624511], [48.580978, 31.578358], [48.634891, 31.579367], [48.633724, 31.625523], [48.579784, 31.624511]]]",0,2019-03-19,4,sen12floods_s2_labels_0260_2019_03_19,260,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0260_2019_03_19
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",0,2019-03-19,62,sen12floods_s2_labels_62_2019_03_19,62,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_62_2019_03_19
"[[[48.684118, 31.098005], [48.685237, 31.051845], [48.738855, 31.052796], [48.737761, 31.098958], [48.684118, 31.098005]]]",0,2019-03-19,-31,sen12floods_s2_labels_0225_2019_03_19,225,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0225_2019_03_19
"[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]]",0,2019-03-19,19,sen12floods_s2_labels_19_2019_03_19,19,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_19_2019_03_19
"[[[48.584544, 31.439896], [48.585727, 31.393741], [48.639534, 31.394743], [48.638378, 31.4409], [48.584544, 31.439896]]]",0,2019-03-19,3,sen12floods_s2_labels_3_2019_03_19,3,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_3_2019_03_19
"[[[48.743837, 31.53516], [48.744947, 31.489], [48.798815, 31.489939], [48.797732, 31.5361], [48.743837, 31.53516]]]",0,2019-03-19,19,sen12floods_s2_labels_0275_2019_03_19,275,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0275_2019_03_19
"[[[48.682996, 31.144165], [48.684118, 31.098005], [48.737761, 31.098958], [48.736666, 31.14512], [48.682996, 31.144165]]]",0,2019-03-19,-33,sen12floods_s2_labels_0223_2019_03_19,223,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0223_2019_03_19
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",0,2019-03-19,-30,sen12floods_s2_labels_0226_2019_03_19,226,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0226_2019_03_19
