geometry,label,date,tile_number,id,location_id,image_dir
"[[[25.851229, -24.588957], [25.850806, -24.635189], [25.901387, -24.635567], [25.90179, -24.589334], [25.851229, -24.588957]]]",0,2018-12-26,-125,sen12floods_s2_labels_0131_2018_12_26,131,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0131_2018_12_26
"[[[32.61734, 0.350847], [32.617342, 0.304526], [32.663354, 0.304527], [32.663352, 0.350849], [32.61734, 0.350847]]]",0,2018-12-26,81,sen12floods_s2_labels_0081_2018_12_26,81,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0081_2018_12_26
"[[[32.571328, 0.350845], [32.57133, 0.304524], [32.617342, 0.304526], [32.61734, 0.350847], [32.571328, 0.350845]]]",0,2018-12-26,80,sen12floods_s2_labels_0080_2018_12_26,80,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0080_2018_12_26
"[[[32.479308, 0.30452], [32.47931, 0.2582], [32.525321, 0.258201], [32.525319, 0.304522], [32.479308, 0.30452]]]",0,2018-12-26,82,sen12floods_s2_labels_0082_2018_12_26,82,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0082_2018_12_26
"[[[25.85165, -24.542724], [25.851229, -24.588957], [25.90179, -24.589334], [25.902193, -24.543101], [25.85165, -24.542724]]]",0,2018-12-26,-128,sen12floods_s2_labels_0128_2018_12_26,128,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0128_2018_12_26
"[[[32.525317, 0.350843], [32.525319, 0.304522], [32.57133, 0.304524], [32.571328, 0.350845], [32.525317, 0.350843]]]",0,2018-12-26,79,sen12floods_s2_labels_0079_2018_12_26,79,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0079_2018_12_26
"[[[32.617338, 0.397168], [32.61734, 0.350847], [32.663352, 0.350849], [32.66335, 0.39717], [32.617338, 0.397168]]]",0,2018-12-26,77,sen12floods_s2_labels_0077_2018_12_26,77,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0077_2018_12_26
"[[[32.571326, 0.397166], [32.571328, 0.350845], [32.61734, 0.350847], [32.617338, 0.397168], [32.571326, 0.397166]]]",0,2018-12-26,76,sen12floods_s2_labels_0076_2018_12_26,76,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0076_2018_12_26
"[[[32.47931, 0.2582], [32.479312, 0.211879], [32.525322, 0.211881], [32.525321, 0.258201], [32.47931, 0.2582]]]",0,2018-12-26,86,sen12floods_s2_labels_0086_2018_12_26,86,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0086_2018_12_26
"[[[32.617343, 0.258205], [32.617345, 0.211883], [32.663356, 0.211884], [32.663355, 0.258206], [32.617343, 0.258205]]]",0,2018-12-26,89,sen12floods_s2_labels_0089_2018_12_26,89,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0089_2018_12_26
