geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.525319, 0.304522], [32.525321, 0.258201], [32.571332, 0.258203], [32.57133, 0.304524], [32.525319, 0.304522]]]",0,2019-02-03,39,sen12floods_s1_labels_39_2019_02_03,39,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_39_2019_02_03
"[[[32.609862, -25.586498], [32.609712, -25.632732], [32.660713, -25.632859], [32.660844, -25.586625], [32.609862, -25.586498]]]",0,2019-02-03,115,sen12floods_s1_labels_0115_2019_02_03,115,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0115_2019_02_03
"[[[-1.688206, 6.638513], [-1.688329, 6.592209], [-1.642025, 6.592086], [-1.641898, 6.638389], [-1.688206, 6.638513]]]",0,2019-02-03,111,sen12floods_s1_labels_0111_2019_02_03,111,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0111_2019_02_03
"[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]]",0,2019-02-03,124,sen12floods_s1_labels_0124_2019_02_03,124,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2019_02_03
"[[[32.617338, 0.397168], [32.61734, 0.350847], [32.663352, 0.350849], [32.66335, 0.39717], [32.617338, 0.397168]]]",0,2019-02-03,77,sen12floods_s1_labels_0077_2019_02_03,77,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0077_2019_02_03
"[[[32.617342, 0.304526], [32.617343, 0.258205], [32.663355, 0.258206], [32.663354, 0.304527], [32.617342, 0.304526]]]",0,2019-02-03,85,sen12floods_s1_labels_0085_2019_02_03,85,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0085_2019_02_03
"[[[32.617343, 0.258205], [32.617345, 0.211883], [32.663356, 0.211884], [32.663355, 0.258206], [32.617343, 0.258205]]]",0,2019-02-03,89,sen12floods_s1_labels_0089_2019_02_03,89,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0089_2019_02_03
"[[[-1.688083, 6.684817], [-1.688206, 6.638513], [-1.641898, 6.638389], [-1.641771, 6.684691], [-1.688083, 6.684817]]]",0,2019-02-03,106,sen12floods_s1_labels_0106_2019_02_03,106,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0106_2019_02_03
"[[[32.571328, 0.350845], [32.57133, 0.304524], [32.617342, 0.304526], [32.61734, 0.350847], [32.571328, 0.350845]]]",0,2019-02-03,80,sen12floods_s1_labels_0080_2019_02_03,80,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0080_2019_02_03
"[[[32.571326, 0.397166], [32.571328, 0.350845], [32.61734, 0.350847], [32.617338, 0.397168], [32.571326, 0.397166]]]",0,2019-02-03,76,sen12floods_s1_labels_0076_2019_02_03,76,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0076_2019_02_03
"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2019-02-03,57,sen12floods_s1_labels_57_2019_02_03,57,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_57_2019_02_03
"[[[-1.641514, 6.777297], [-1.641643, 6.730994], [-1.595327, 6.730863], [-1.595193, 6.777165], [-1.641514, 6.777297]]]",0,2019-02-03,97,sen12floods_s1_labels_0097_2019_02_03,97,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0097_2019_02_03
"[[[-1.549149, 6.684427], [-1.549285, 6.638126], [-1.50298, 6.637988], [-1.50284, 6.684289], [-1.549149, 6.684427]]]",0,2019-02-03,109,sen12floods_s1_labels_0109_2019_02_03,109,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0109_2019_02_03
"[[[32.609259, -25.771433], [32.609107, -25.817666], [32.660188, -25.817795], [32.66032, -25.771561], [32.609259, -25.771433]]]",0,2019-02-03,120,sen12floods_s1_labels_0120_2019_02_03,120,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0120_2019_02_03
"[[[-1.595193, 6.777165], [-1.595327, 6.730863], [-1.549012, 6.730728], [-1.548874, 6.777029], [-1.595193, 6.777165]]]",0,2019-02-03,98,sen12floods_s1_labels_0098_2019_02_03,98,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0098_2019_02_03
"[[[-1.687835, 6.777424], [-1.687959, 6.731121], [-1.641643, 6.730994], [-1.641514, 6.777297], [-1.687835, 6.777424]]]",0,2019-02-03,96,sen12floods_s1_labels_0096_2019_02_03,96,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0096_2019_02_03
"[[[17.035642, -22.55142], [17.036322, -22.597644], [17.086103, -22.597005], [17.085407, -22.550782], [17.035642, -22.55142]]]",0,2019-02-03,59,sen12floods_s1_labels_0059_2019_02_03,59,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0059_2019_02_03
"[[[32.61734, 0.350847], [32.617342, 0.304526], [32.663354, 0.304527], [32.663352, 0.350849], [32.61734, 0.350847]]]",0,2019-02-03,81,sen12floods_s1_labels_0081_2019_02_03,81,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0081_2019_02_03
"[[[17.034965, -22.505195], [17.035642, -22.55142], [17.085407, -22.550782], [17.084713, -22.504559], [17.034965, -22.505195]]]",0,2019-02-03,7,sen12floods_s1_labels_7_2019_02_03,7,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_7_2019_02_03
"[[[32.557683, -25.909985], [32.55751, -25.956217], [32.60865, -25.956364], [32.608803, -25.910132], [32.557683, -25.909985]]]",0,2019-02-03,125,sen12floods_s1_labels_0125_2019_02_03,125,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0125_2019_02_03
"[[[-1.59546, 6.684562], [-1.595591, 6.63826], [-1.549285, 6.638126], [-1.549149, 6.684427], [-1.59546, 6.684562]]]",0,2019-02-03,108,sen12floods_s1_labels_0108_2019_02_03,108,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0108_2019_02_03
"[[[-1.548874, 6.777029], [-1.549012, 6.730728], [-1.502698, 6.730588], [-1.502556, 6.776888], [-1.548874, 6.777029]]]",0,2019-02-03,99,sen12floods_s1_labels_0099_2019_02_03,99,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0099_2019_02_03
"[[[32.608803, -25.910132], [32.60865, -25.956364], [32.659791, -25.956493], [32.659924, -25.910261], [32.608803, -25.910132]]]",0,2019-02-03,126,sen12floods_s1_labels_0126_2019_02_03,126,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0126_2019_02_03
"[[[-1.734157, 6.777547], [-1.734277, 6.731243], [-1.687959, 6.731121], [-1.687835, 6.777424], [-1.734157, 6.777547]]]",0,2019-02-03,95,sen12floods_s1_labels_0095_2019_02_03,95,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0095_2019_02_03
"[[[32.558199, -25.771287], [32.558027, -25.81752], [32.609107, -25.817666], [32.609259, -25.771433], [32.558199, -25.771287]]]",0,2019-02-03,9,sen12floods_s1_labels_9_2019_02_03,9,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_9_2019_02_03
"[[[32.609712, -25.632732], [32.609561, -25.678966], [32.660582, -25.679094], [32.660713, -25.632859], [32.609712, -25.632732]]]",0,2019-02-03,116,sen12floods_s1_labels_0116_2019_02_03,116,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0116_2019_02_03
"[[[32.571332, 0.258203], [32.571333, 0.211882], [32.617345, 0.211883], [32.617343, 0.258205], [32.571332, 0.258203]]]",0,2019-02-03,88,sen12floods_s1_labels_0088_2019_02_03,88,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0088_2019_02_03
"[[[-1.641771, 6.684691], [-1.641898, 6.638389], [-1.595591, 6.63826], [-1.59546, 6.684562], [-1.641771, 6.684691]]]",0,2019-02-03,107,sen12floods_s1_labels_0107_2019_02_03,107,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0107_2019_02_03
"[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]]",0,2019-02-03,122,sen12floods_s1_labels_0122_2019_02_03,122,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2019_02_03
"[[[-1.549285, 6.638126], [-1.54942, 6.591825], [-1.503119, 6.591688], [-1.50298, 6.637988], [-1.549285, 6.638126]]]",0,2019-02-03,50,sen12floods_s1_labels_50_2019_02_03,50,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_50_2019_02_03
"[[[-1.595059, 6.823467], [-1.595193, 6.777165], [-1.548874, 6.777029], [-1.548735, 6.82333], [-1.595059, 6.823467]]]",0,2019-02-03,93,sen12floods_s1_labels_0093_2019_02_03,93,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0093_2019_02_03
"[[[-1.687709, 6.823728], [-1.687835, 6.777424], [-1.641514, 6.777297], [-1.641383, 6.8236], [-1.687709, 6.823728]]]",0,2019-02-03,91,sen12floods_s1_labels_0091_2019_02_03,91,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0091_2019_02_03
