geometry,label,date,tile_number,id,location_id,image_dir
"[[[146.851427, -19.18442], [146.851385, -19.230692], [146.900099, -19.230725], [146.900127, -19.184453], [146.851427, -19.18442]]]",1,2019-03-15,51,sen12floods_s2_labels_0307_2019_03_15,307,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0307_2019_03_15
"[[[146.851385, -19.230692], [146.851344, -19.276963], [146.900071, -19.276997], [146.900099, -19.230725], [146.851385, -19.230692]]]",1,2019-03-15,32,sen12floods_s2_labels_32_2019_03_15,32,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_32_2019_03_15
"[[[146.900127, -19.184453], [146.900099, -19.230725], [146.948813, -19.230745], [146.948827, -19.184473], [146.900127, -19.184453]]]",1,2019-03-15,52,sen12floods_s2_labels_0308_2019_03_15,308,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0308_2019_03_15
"[[[146.705328, -19.184244], [146.705246, -19.230515], [146.753959, -19.230587], [146.754028, -19.184316], [146.705328, -19.184244]]]",1,2019-03-15,48,sen12floods_s2_labels_0304_2019_03_15,304,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0304_2019_03_15
"[[[146.754028, -19.184316], [146.753959, -19.230587], [146.802672, -19.230646], [146.802727, -19.184374], [146.754028, -19.184316]]]",1,2019-03-15,49,sen12floods_s2_labels_0305_2019_03_15,305,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0305_2019_03_15
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",1,2019-03-15,40,sen12floods_s2_labels_0296_2019_03_15,296,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0296_2019_03_15
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",1,2019-03-15,47,sen12floods_s2_labels_0303_2019_03_15,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_03_15
"[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]]",1,2019-03-15,46,sen12floods_s2_labels_46_2019_03_15,46,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_46_2019_03_15
"[[[146.85126, -19.369506], [146.851218, -19.415777], [146.899986, -19.41581], [146.900015, -19.369539], [146.85126, -19.369506]]]",1,2019-03-15,79,sen12floods_s2_labels_0335_2019_03_15,335,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0335_2019_03_15
"[[[146.900155, -19.138181], [146.900127, -19.184453], [146.948827, -19.184473], [146.948841, -19.138201], [146.900155, -19.138181]]]",1,2019-03-15,45,sen12floods_s2_labels_0301_2019_03_15,301,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0301_2019_03_15
