geometry,label,date,tile_number,id,location_id,image_dir
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",1,2019-02-06,40,sen12floods_s1_labels_0296_2019_02_06,296,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0296_2019_02_06
"[[[146.607489, -19.369143], [146.607378, -19.415413], [146.656146, -19.415512], [146.656243, -19.369242], [146.607489, -19.369143]]]",1,2019-02-06,74,sen12floods_s1_labels_0330_2019_02_06,330,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0330_2019_02_06
"[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]]",1,2019-02-06,73,sen12floods_s1_labels_0329_2019_02_06,329,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0329_2019_02_06
"[[[146.656243, -19.369242], [146.656146, -19.415512], [146.704914, -19.415598], [146.704997, -19.369328], [146.656243, -19.369242]]]",1,2019-02-06,75,sen12floods_s1_labels_0331_2019_02_06,331,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0331_2019_02_06
"[[[34.76233, -19.681104], [34.762837, -19.727352], [34.811675, -19.726864], [34.811154, -19.680618], [34.76233, -19.681104]]]",0,2019-02-06,-105,sen12floods_s1_labels_0151_2019_02_06,151,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0151_2019_02_06
"[[[146.85126, -19.369506], [146.851218, -19.415777], [146.899986, -19.41581], [146.900015, -19.369539], [146.85126, -19.369506]]]",1,2019-02-06,79,sen12floods_s1_labels_0335_2019_02_06,335,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0335_2019_02_06
"[[[146.753751, -19.3694], [146.753682, -19.415671], [146.80245, -19.41573], [146.802506, -19.369459], [146.753751, -19.3694]]]",1,2019-02-06,77,sen12floods_s1_labels_0333_2019_02_06,333,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0333_2019_02_06
"[[[34.713504, -19.681577], [34.713997, -19.727825], [34.762837, -19.727352], [34.76233, -19.681104], [34.713504, -19.681577]]]",0,2019-02-06,-106,sen12floods_s1_labels_0150_2019_02_06,150,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0150_2019_02_06
"[[[34.909898, -19.772094], [34.910449, -19.818337], [34.959311, -19.817807], [34.958745, -19.771565], [34.909898, -19.772094]]]",0,2019-02-06,-97,sen12floods_s1_labels_0159_2019_02_06,159,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0159_2019_02_06
"[[[146.754096, -19.138044], [146.754028, -19.184316], [146.802727, -19.184374], [146.802782, -19.138102], [146.754096, -19.138044]]]",1,2019-02-06,42,sen12floods_s1_labels_0298_2019_02_06,298,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0298_2019_02_06
"[[[146.802506, -19.369459], [146.80245, -19.41573], [146.851218, -19.415777], [146.85126, -19.369506], [146.802506, -19.369459]]]",1,2019-02-06,78,sen12floods_s1_labels_0334_2019_02_06,334,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0334_2019_02_06
"[[[146.851302, -19.323235], [146.85126, -19.369506], [146.900015, -19.369539], [146.900043, -19.323268], [146.851302, -19.323235]]]",1,2019-02-06,72,sen12floods_s1_labels_0328_2019_02_06,328,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0328_2019_02_06
"[[[146.900015, -19.369539], [146.899986, -19.41581], [146.948755, -19.41583], [146.948769, -19.369559], [146.900015, -19.369539]]]",1,2019-02-06,80,sen12floods_s1_labels_0336_2019_02_06,336,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0336_2019_02_06
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",0,2019-02-06,0,sen12floods_s1_labels_0_2019_02_06,0,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0_2019_02_06
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",0,2019-02-06,11,sen12floods_s1_labels_11_2019_02_06,11,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_11_2019_02_06
"[[[146.802782, -19.138102], [146.802727, -19.184374], [146.851427, -19.18442], [146.851468, -19.138148], [146.802782, -19.138102]]]",1,2019-02-06,43,sen12floods_s1_labels_0299_2019_02_06,299,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0299_2019_02_06
