geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-04-14,21,sen12floods_s2_labels_21_2019_04_14,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_04_14
"[[[32.75025, -19.970714], [32.750177, -20.016982], [32.799128, -20.017044], [32.799187, -19.970776], [32.75025, -19.970714]]]",1,2019-04-14,-60,sen12floods_s2_labels_0196_2019_04_14,196,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0196_2019_04_14
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-04-14,-36,sen12floods_s2_labels_0220_2019_04_14,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_04_14
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-04-14,-47,sen12floods_s2_labels_0209_2019_04_14,209,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0209_2019_04_14
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",1,2019-04-14,-43,sen12floods_s2_labels_0213_2019_04_14,213,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0213_2019_04_14
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-04-14,15,sen12floods_s2_labels_15_2019_04_14,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_04_14
"[[[32.750177, -20.016982], [32.750104, -20.063249], [32.799069, -20.063311], [32.799128, -20.017044], [32.750177, -20.016982]]]",1,2019-04-14,-58,sen12floods_s2_labels_0198_2019_04_14,198,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0198_2019_04_14
"[[[32.671732, -19.855279], [32.671636, -19.901546], [32.720551, -19.90163], [32.720632, -19.855362], [32.671732, -19.855279]]]",1,2019-04-14,-69,sen12floods_s2_labels_0187_2019_04_14,187,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0187_2019_04_14
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-04-14,16,sen12floods_s2_labels_16_2019_04_14,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_04_14
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-14,-55,sen12floods_s2_labels_0201_2019_04_14,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_04_14
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",1,2019-04-14,-35,sen12floods_s2_labels_0221_2019_04_14,221,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0221_2019_04_14
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-14,-49,sen12floods_s2_labels_0207_2019_04_14,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_04_14
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-04-14,-44,sen12floods_s2_labels_0212_2019_04_14,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_04_14
"[[[32.622831, -19.855182], [32.622722, -19.901449], [32.671636, -19.901546], [32.671732, -19.855279], [32.622831, -19.855182]]]",1,2019-04-14,-70,sen12floods_s2_labels_0186_2019_04_14,186,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0186_2019_04_14
