geometry,label,date,tile_number,id,location_id,image_dir
"[[[36.75432, -17.876786], [36.755293, -17.922964], [36.803531, -17.922025], [36.802546, -17.875849], [36.75432, -17.876786]]]",1,2019-04-01,-90,sen12floods_s2_labels_0166_2019_04_01,166,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0166_2019_04_01
"[[[34.909898, -19.772094], [34.910449, -19.818337], [34.959311, -19.817807], [34.958745, -19.771565], [34.909898, -19.772094]]]",1,2019-04-01,-97,sen12floods_s2_labels_0159_2019_04_01,159,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0159_2019_04_01
"[[[34.908251, -19.633363], [34.908799, -19.679607], [34.957618, -19.679081], [34.957057, -19.632839], [34.908251, -19.633363]]]",1,2019-04-01,-107,sen12floods_s2_labels_0149_2019_04_01,149,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0149_2019_04_01
"[[[36.802546, -17.875849], [36.803531, -17.922025], [36.851766, -17.921075], [36.850768, -17.874901], [36.802546, -17.875849]]]",1,2019-04-01,-89,sen12floods_s2_labels_0167_2019_04_01,167,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0167_2019_04_01
"[[[34.859444, -19.633874], [34.859977, -19.680119], [34.908799, -19.679607], [34.908251, -19.633363], [34.859444, -19.633874]]]",1,2019-04-01,-108,sen12floods_s2_labels_0148_2019_04_01,148,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0148_2019_04_01
"[[[34.713013, -19.635328], [34.713504, -19.681577], [34.76233, -19.681104], [34.761825, -19.634857], [34.713013, -19.635328]]]",1,2019-04-01,-111,sen12floods_s2_labels_0145_2019_04_01,145,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0145_2019_04_01
"[[[36.755293, -17.922964], [36.756269, -17.969142], [36.804519, -17.968201], [36.803531, -17.922025], [36.755293, -17.922964]]]",1,2019-04-01,-88,sen12floods_s2_labels_0168_2019_04_01,168,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0168_2019_04_01
"[[[34.761825, -19.634857], [34.76233, -19.681104], [34.811154, -19.680618], [34.810635, -19.634372], [34.761825, -19.634857]]]",1,2019-04-01,-110,sen12floods_s2_labels_0146_2019_04_01,146,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0146_2019_04_01
"[[[36.799607, -17.73732], [36.800584, -17.783497], [36.848782, -17.782554], [36.847793, -17.73638], [36.799607, -17.73732]]]",1,2019-04-01,-95,sen12floods_s2_labels_0161_2019_04_01,161,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0161_2019_04_01
"[[[34.713504, -19.681577], [34.713997, -19.727825], [34.762837, -19.727352], [34.76233, -19.681104], [34.713504, -19.681577]]]",1,2019-04-01,-106,sen12floods_s2_labels_0150_2019_04_01,150,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0150_2019_04_01
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-01,67,sen12floods_s2_labels_67_2019_04_01,67,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_67_2019_04_01
"[[[36.75335, -17.830607], [36.75432, -17.876786], [36.802546, -17.875849], [36.801563, -17.829673], [36.75335, -17.830607]]]",1,2019-04-01,54,sen12floods_s2_labels_54_2019_04_01,54,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_54_2019_04_01
"[[[34.908799, -19.679607], [34.909347, -19.72585], [34.958181, -19.725323], [34.957618, -19.679081], [34.908799, -19.679607]]]",1,2019-04-01,-102,sen12floods_s2_labels_0154_2019_04_01,154,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0154_2019_04_01
"[[[36.751419, -17.738249], [36.752383, -17.784428], [36.800584, -17.783497], [36.799607, -17.73732], [36.751419, -17.738249]]]",1,2019-04-01,-96,sen12floods_s2_labels_0160_2019_04_01,160,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0160_2019_04_01
"[[[36.752383, -17.784428], [36.75335, -17.830607], [36.801563, -17.829673], [36.800584, -17.783497], [36.752383, -17.784428]]]",1,2019-04-01,-94,sen12floods_s2_labels_0162_2019_04_01,162,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0162_2019_04_01
"[[[34.761321, -19.588609], [34.761825, -19.634857], [34.810635, -19.634372], [34.810117, -19.588125], [34.761321, -19.588609]]]",1,2019-04-01,-115,sen12floods_s2_labels_0141_2019_04_01,141,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0141_2019_04_01
"[[[34.861048, -19.772609], [34.861586, -19.818853], [34.910449, -19.818337], [34.909898, -19.772094], [34.861048, -19.772609]]]",1,2019-04-01,-98,sen12floods_s2_labels_0158_2019_04_01,158,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0158_2019_04_01
"[[[34.811675, -19.726864], [34.812197, -19.77311], [34.861048, -19.772609], [34.860512, -19.726364], [34.811675, -19.726864]]]",1,2019-04-01,-101,sen12floods_s2_labels_0155_2019_04_01,155,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0155_2019_04_01
"[[[36.803531, -17.922025], [36.804519, -17.968201], [36.852767, -17.967248], [36.851766, -17.921075], [36.803531, -17.922025]]]",1,2019-04-01,-87,sen12floods_s2_labels_0169_2019_04_01,169,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0169_2019_04_01
"[[[34.712523, -19.589079], [34.713013, -19.635328], [34.761825, -19.634857], [34.761321, -19.588609], [34.712523, -19.589079]]]",1,2019-04-01,-116,sen12floods_s2_labels_0140_2019_04_01,140,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0140_2019_04_01
"[[[34.907706, -19.587119], [34.908251, -19.633363], [34.957057, -19.632839], [34.956498, -19.586596], [34.907706, -19.587119]]]",1,2019-04-01,-112,sen12floods_s2_labels_0144_2019_04_01,144,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0144_2019_04_01
