geometry,label,date,tile_number,id,location_id,image_dir
"[[[34.909347, -19.72585], [34.909898, -19.772094], [34.958745, -19.771565], [34.958181, -19.725323], [34.909347, -19.72585]]]",0,2019-02-25,-99,sen12floods_s2_labels_0157_2019_02_25,157,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0157_2019_02_25
"[[[34.712523, -19.589079], [34.713013, -19.635328], [34.761825, -19.634857], [34.761321, -19.588609], [34.712523, -19.589079]]]",0,2019-02-25,-116,sen12floods_s2_labels_0140_2019_02_25,140,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0140_2019_02_25
"[[[36.75335, -17.830607], [36.75432, -17.876786], [36.802546, -17.875849], [36.801563, -17.829673], [36.75335, -17.830607]]]",0,2019-02-25,54,sen12floods_s2_labels_54_2019_02_25,54,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_54_2019_02_25
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",0,2019-02-25,11,sen12floods_s2_labels_11_2019_02_25,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_02_25
"[[[48.530713, 31.438869], [48.531922, 31.392716], [48.585727, 31.393741], [48.584544, 31.439896], [48.530713, 31.438869]]]",0,2019-02-25,64,sen12floods_s2_labels_64_2019_02_25,64,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_64_2019_02_25
"[[[48.796647, 31.58226], [48.797732, 31.5361], [48.851629, 31.537017], [48.85057, 31.583179], [48.796647, 31.58226]]]",0,2019-02-25,47,sen12floods_s2_labels_47_2019_02_25,47,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_47_2019_02_25
"[[[36.802546, -17.875849], [36.803531, -17.922025], [36.851766, -17.921075], [36.850768, -17.874901], [36.802546, -17.875849]]]",0,2019-02-25,-89,sen12floods_s2_labels_0167_2019_02_25,167,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0167_2019_02_25
"[[[48.799895, 31.443777], [48.800973, 31.397615], [48.854791, 31.398528], [48.853739, 31.444691], [48.799895, 31.443777]]]",0,2019-02-25,32,sen12floods_s2_labels_0288_2019_02_25,288,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0288_2019_02_25
"[[[48.746053, 31.442841], [48.747157, 31.396681], [48.800973, 31.397615], [48.799895, 31.443777], [48.746053, 31.442841]]]",0,2019-02-25,31,sen12floods_s2_labels_0287_2019_02_25,287,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0287_2019_02_25
"[[[36.799607, -17.73732], [36.800584, -17.783497], [36.848782, -17.782554], [36.847793, -17.73638], [36.799607, -17.73732]]]",0,2019-02-25,-95,sen12floods_s2_labels_0161_2019_02_25,161,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0161_2019_02_25
"[[[34.860512, -19.726364], [34.861048, -19.772609], [34.909898, -19.772094], [34.909347, -19.72585], [34.860512, -19.726364]]]",0,2019-02-25,-100,sen12floods_s2_labels_0156_2019_02_25,156,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0156_2019_02_25
