geometry,label,date,tile_number,id,location_id,image_dir
"[[[36.800584, -17.783497], [36.801563, -17.829673], [36.849773, -17.828728], [36.848782, -17.782554], [36.800584, -17.783497]]]",0,2019-03-02,-93,sen12floods_s1_labels_0163_2019_03_02,163,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0163_2019_03_02
"[[[36.755293, -17.922964], [36.756269, -17.969142], [36.804519, -17.968201], [36.803531, -17.922025], [36.755293, -17.922964]]]",0,2019-03-02,-88,sen12floods_s1_labels_0168_2019_03_02,168,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0168_2019_03_02
"[[[34.28994, -15.441015], [34.290227, -15.487292], [34.337949, -15.487009], [34.337651, -15.440732], [34.28994, -15.441015]]]",0,2019-03-02,-119,sen12floods_s1_labels_0137_2019_03_02,137,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0137_2019_03_02
"[[[48.524624, 31.669628], [48.525847, 31.623477], [48.579784, 31.624511], [48.578587, 31.670664], [48.524624, 31.669628]]]",0,2019-03-02,-3,sen12floods_s1_labels_0253_2019_03_02,253,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0253_2019_03_02
"[[[34.859444, -19.633874], [34.859977, -19.680119], [34.908799, -19.679607], [34.908251, -19.633363], [34.859444, -19.633874]]]",0,2019-03-02,-108,sen12floods_s1_labels_0148_2019_03_02,148,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0148_2019_03_02
"[[[34.761321, -19.588609], [34.761825, -19.634857], [34.810635, -19.634372], [34.810117, -19.588125], [34.761321, -19.588609]]]",0,2019-03-02,-115,sen12floods_s1_labels_0141_2019_03_02,141,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0141_2019_03_02
"[[[34.811675, -19.726864], [34.812197, -19.77311], [34.861048, -19.772609], [34.860512, -19.726364], [34.811675, -19.726864]]]",0,2019-03-02,-101,sen12floods_s1_labels_0155_2019_03_02,155,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0155_2019_03_02
"[[[36.752383, -17.784428], [36.75335, -17.830607], [36.801563, -17.829673], [36.800584, -17.783497], [36.752383, -17.784428]]]",0,2019-03-02,-94,sen12floods_s1_labels_0162_2019_03_02,162,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0162_2019_03_02
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",0,2019-03-02,18,sen12floods_s1_labels_18_2019_03_02,18,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_18_2019_03_02
"[[[34.861048, -19.772609], [34.861586, -19.818853], [34.910449, -19.818337], [34.909898, -19.772094], [34.861048, -19.772609]]]",0,2019-03-02,-98,sen12floods_s1_labels_0158_2019_03_02,158,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0158_2019_03_02
