geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.57133, 0.304524], [32.571332, 0.258203], [32.617343, 0.258205], [32.617342, 0.304526], [32.57133, 0.304524]]]",0,2019-02-02,84,sen12floods_s1_labels_0084_2019_02_02,84,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0084_2019_02_02
"[[[36.841213, -1.242121], [36.841175, -1.28841], [36.887167, -1.288448], [36.887204, -1.242158], [36.841213, -1.242121]]]",0,2019-02-02,30,sen12floods_s1_labels_30_2019_02_02,30,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_30_2019_02_02
"[[[-1.734277, 6.731243], [-1.734397, 6.684938], [-1.688083, 6.684817], [-1.687959, 6.731121], [-1.734277, 6.731243]]]",0,2019-02-02,100,sen12floods_s1_labels_0100_2019_02_02,100,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0100_2019_02_02
"[[[36.749236, -1.242043], [36.749196, -1.288329], [36.795185, -1.28837], [36.795224, -1.242082], [36.749236, -1.242043]]]",0,2019-02-02,14,sen12floods_s1_labels_0014_2019_02_02,14,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0014_2019_02_02
"[[[36.795224, -1.242082], [36.795185, -1.28837], [36.841175, -1.28841], [36.841213, -1.242121], [36.795224, -1.242082]]]",0,2019-02-02,15,sen12floods_s1_labels_0015_2019_02_02,15,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0015_2019_02_02
"[[[36.749196, -1.288329], [36.749155, -1.334615], [36.795145, -1.334657], [36.795185, -1.28837], [36.749196, -1.288329]]]",0,2019-02-02,49,sen12floods_s1_labels_49_2019_02_02,49,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_49_2019_02_02
"[[[32.525321, 0.258201], [32.525322, 0.211881], [32.571333, 0.211882], [32.571332, 0.258203], [32.525321, 0.258201]]]",0,2019-02-02,31,sen12floods_s1_labels_31_2019_02_02,31,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_31_2019_02_02
"[[[32.617338, 0.397168], [32.61734, 0.350847], [32.663352, 0.350849], [32.66335, 0.39717], [32.617338, 0.397168]]]",0,2019-02-02,77,sen12floods_s1_labels_0077_2019_02_02,77,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0077_2019_02_02
"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2019-02-02,57,sen12floods_s1_labels_57_2019_02_02,57,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_57_2019_02_02
"[[[-1.734157, 6.777547], [-1.734277, 6.731243], [-1.687959, 6.731121], [-1.687835, 6.777424], [-1.734157, 6.777547]]]",0,2019-02-02,95,sen12floods_s1_labels_0095_2019_02_02,95,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0095_2019_02_02
