geometry,label,date,tile_number,id,location_id,image_dir
"[[[-1.595591, 6.63826], [-1.595722, 6.591957], [-1.54942, 6.591825], [-1.549285, 6.638126], [-1.595591, 6.63826]]]",0,2019-02-11,2,sen12floods_s2_labels_2_2019_02_11,2,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_2_2019_02_11
"[[[-1.641643, 6.730994], [-1.641771, 6.684691], [-1.59546, 6.684562], [-1.595327, 6.730863], [-1.641643, 6.730994]]]",0,2019-02-11,102,sen12floods_s2_labels_0102_2019_02_11,102,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0102_2019_02_11
"[[[-1.687959, 6.731121], [-1.688083, 6.684817], [-1.641771, 6.684691], [-1.641643, 6.730994], [-1.687959, 6.731121]]]",0,2019-02-11,101,sen12floods_s2_labels_0101_2019_02_11,101,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0101_2019_02_11
"[[[-1.641514, 6.777297], [-1.641643, 6.730994], [-1.595327, 6.730863], [-1.595193, 6.777165], [-1.641514, 6.777297]]]",0,2019-02-11,97,sen12floods_s2_labels_0097_2019_02_11,97,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0097_2019_02_11
"[[[-1.548874, 6.777029], [-1.549012, 6.730728], [-1.502698, 6.730588], [-1.502556, 6.776888], [-1.548874, 6.777029]]]",0,2019-02-11,99,sen12floods_s2_labels_0099_2019_02_11,99,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0099_2019_02_11
"[[[-1.595193, 6.777165], [-1.595327, 6.730863], [-1.549012, 6.730728], [-1.548874, 6.777029], [-1.595193, 6.777165]]]",0,2019-02-11,98,sen12floods_s2_labels_0098_2019_02_11,98,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0098_2019_02_11
"[[[-1.687835, 6.777424], [-1.687959, 6.731121], [-1.641643, 6.730994], [-1.641514, 6.777297], [-1.687835, 6.777424]]]",0,2019-02-11,96,sen12floods_s2_labels_0096_2019_02_11,96,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0096_2019_02_11
"[[[-1.641898, 6.638389], [-1.642025, 6.592086], [-1.595722, 6.591957], [-1.595591, 6.63826], [-1.641898, 6.638389]]]",0,2019-02-11,28,sen12floods_s2_labels_28_2019_02_11,28,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_28_2019_02_11
"[[[-1.734277, 6.731243], [-1.734397, 6.684938], [-1.688083, 6.684817], [-1.687959, 6.731121], [-1.734277, 6.731243]]]",0,2019-02-11,100,sen12floods_s2_labels_0100_2019_02_11,100,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0100_2019_02_11
"[[[-1.595327, 6.730863], [-1.59546, 6.684562], [-1.549149, 6.684427], [-1.549012, 6.730728], [-1.595327, 6.730863]]]",0,2019-02-11,103,sen12floods_s2_labels_0103_2019_02_11,103,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0103_2019_02_11
"[[[-1.549285, 6.638126], [-1.54942, 6.591825], [-1.503119, 6.591688], [-1.50298, 6.637988], [-1.549285, 6.638126]]]",0,2019-02-11,50,sen12floods_s2_labels_50_2019_02_11,50,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_50_2019_02_11
"[[[-1.549012, 6.730728], [-1.549149, 6.684427], [-1.50284, 6.684289], [-1.502698, 6.730588], [-1.549012, 6.730728]]]",0,2019-02-11,104,sen12floods_s2_labels_0104_2019_02_11,104,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0104_2019_02_11
"[[[-1.688083, 6.684817], [-1.688206, 6.638513], [-1.641898, 6.638389], [-1.641771, 6.684691], [-1.688083, 6.684817]]]",0,2019-02-11,106,sen12floods_s2_labels_0106_2019_02_11,106,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0106_2019_02_11
"[[[-1.641771, 6.684691], [-1.641898, 6.638389], [-1.595591, 6.63826], [-1.59546, 6.684562], [-1.641771, 6.684691]]]",0,2019-02-11,107,sen12floods_s2_labels_0107_2019_02_11,107,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0107_2019_02_11
"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2019-02-11,57,sen12floods_s2_labels_57_2019_02_11,57,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_57_2019_02_11
