geometry,label,date,tile_number,id,location_id,image_dir
"[[[30.884223, -17.931126], [30.883673, -17.977373], [30.931999, -17.977894], [30.932537, -17.931646], [30.884223, -17.931126]]]",0,2019-02-01,26,sen12floods_s2_labels_26_2019_02_01,26,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_26_2019_02_01
"[[[30.885865, -17.792386], [30.885319, -17.838633], [30.933608, -17.83915], [30.934141, -17.792902], [30.885865, -17.792386]]]",0,2019-02-01,34,sen12floods_s2_labels_0034_2019_02_01,34,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0034_2019_02_01
"[[[31.463419, -19.287912], [31.462987, -19.334166], [31.511714, -19.334571], [31.512133, -19.288315], [31.463419, -19.287912]]]",0,2019-02-01,-75,sen12floods_s2_labels_0181_2019_02_01,181,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0181_2019_02_01
"[[[31.512133, -19.288315], [31.511714, -19.334571], [31.560443, -19.334962], [31.560848, -19.288705], [31.512133, -19.288315]]]",0,2019-02-01,-74,sen12floods_s2_labels_0182_2019_02_01,182,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0182_2019_02_01
"[[[31.624694, -19.174719], [31.62431, -19.220977], [31.673007, -19.221336], [31.673378, -19.175077], [31.624694, -19.174719]]]",0,2019-02-01,-78,sen12floods_s2_labels_0178_2019_02_01,178,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0178_2019_02_01
"[[[31.031204, -17.747646], [31.030698, -17.793897], [31.078979, -17.794377], [31.079473, -17.748125], [31.031204, -17.747646]]]",0,2019-02-01,31,sen12floods_s2_labels_0031_2019_02_01,31,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0031_2019_02_01
"[[[30.982937, -17.747155], [30.982418, -17.793405], [31.030698, -17.793897], [31.031204, -17.747646], [30.982937, -17.747155]]]",0,2019-02-01,30,sen12floods_s2_labels_0030_2019_02_01,30,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0030_2019_02_01
"[[[30.934672, -17.746653], [30.934141, -17.792902], [30.982418, -17.793405], [30.982937, -17.747155], [30.934672, -17.746653]]]",0,2019-02-01,29,sen12floods_s2_labels_0029_2019_02_01,29,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0029_2019_02_01
"[[[30.886408, -17.746139], [30.885865, -17.792386], [30.934141, -17.792902], [30.934672, -17.746653], [30.886408, -17.746139]]]",0,2019-02-01,28,sen12floods_s2_labels_0028_2019_02_01,28,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0028_2019_02_01
"[[[31.576012, -19.174347], [31.575614, -19.220605], [31.62431, -19.220977], [31.624694, -19.174719], [31.576012, -19.174347]]]",0,2019-02-01,-79,sen12floods_s2_labels_0177_2019_02_01,177,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0177_2019_02_01
"[[[30.934141, -17.792902], [30.933608, -17.83915], [30.981898, -17.839655], [30.982418, -17.793405], [30.934141, -17.792902]]]",0,2019-02-01,35,sen12floods_s2_labels_0035_2019_02_01,35,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0035_2019_02_01
