geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.609862, -25.586498], [32.609712, -25.632732], [32.660713, -25.632859], [32.660844, -25.586625], [32.609862, -25.586498]]]",0,2018-12-15,115,sen12floods_s2_labels_0115_2018_12_15,115,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0115_2018_12_15
"[[[32.558027, -25.81752], [32.557855, -25.863753], [32.608955, -25.863899], [32.609107, -25.817666], [32.558027, -25.81752]]]",0,2018-12-15,121,sen12floods_s2_labels_0121_2018_12_15,121,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0121_2018_12_15
"[[[32.609259, -25.771433], [32.609107, -25.817666], [32.660188, -25.817795], [32.66032, -25.771561], [32.609259, -25.771433]]]",0,2018-12-15,120,sen12floods_s2_labels_0120_2018_12_15,120,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0120_2018_12_15
"[[[32.60941, -25.7252], [32.609259, -25.771433], [32.66032, -25.771561], [32.660451, -25.725328], [32.60941, -25.7252]]]",0,2018-12-15,118,sen12floods_s2_labels_0118_2018_12_15,118,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0118_2018_12_15
"[[[32.557683, -25.909985], [32.55751, -25.956217], [32.60865, -25.956364], [32.608803, -25.910132], [32.557683, -25.909985]]]",0,2018-12-15,125,sen12floods_s2_labels_0125_2018_12_15,125,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0125_2018_12_15
"[[[18.682633, -33.850628], [18.681385, -33.896767], [18.736717, -33.897797], [18.737935, -33.851655], [18.682633, -33.850628]]]",0,2018-12-15,5,sen12floods_s2_labels_0005_2018_12_15,5,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0005_2018_12_15
"[[[32.558199, -25.771287], [32.558027, -25.81752], [32.609107, -25.817666], [32.609259, -25.771433], [32.558199, -25.771287]]]",0,2018-12-15,9,sen12floods_s2_labels_9_2018_12_15,9,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_9_2018_12_15
"[[[32.609561, -25.678966], [32.60941, -25.7252], [32.660451, -25.725328], [32.660582, -25.679094], [32.609561, -25.678966]]]",0,2018-12-15,117,sen12floods_s2_labels_0117_2018_12_15,117,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0117_2018_12_15
"[[[18.572038, -33.848498], [18.570731, -33.894634], [18.626057, -33.895713], [18.627334, -33.849575], [18.572038, -33.848498]]]",0,2018-12-15,52,sen12floods_s2_labels_52_2018_12_15,52,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_52_2018_12_15
"[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]]",0,2018-12-15,122,sen12floods_s2_labels_0122_2018_12_15,122,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0122_2018_12_15
"[[[18.627334, -33.849575], [18.626057, -33.895713], [18.681385, -33.896767], [18.682633, -33.850628], [18.627334, -33.849575]]]",0,2018-12-15,4,sen12floods_s2_labels_0004_2018_12_15,4,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0004_2018_12_15
"[[[32.608803, -25.910132], [32.60865, -25.956364], [32.659791, -25.956493], [32.659924, -25.910261], [32.608803, -25.910132]]]",0,2018-12-15,126,sen12floods_s2_labels_0126_2018_12_15,126,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0126_2018_12_15
"[[[18.681385, -33.896767], [18.680135, -33.942907], [18.735496, -33.943938], [18.736717, -33.897797], [18.681385, -33.896767]]]",0,2018-12-15,6,sen12floods_s2_labels_0006_2018_12_15,6,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0006_2018_12_15
"[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]]",0,2018-12-15,124,sen12floods_s2_labels_0124_2018_12_15,124,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0124_2018_12_15
"[[[32.609712, -25.632732], [32.609561, -25.678966], [32.660582, -25.679094], [32.660713, -25.632859], [32.609712, -25.632732]]]",0,2018-12-15,116,sen12floods_s2_labels_0116_2018_12_15,116,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0116_2018_12_15
"[[[32.557855, -25.863753], [32.557683, -25.909985], [32.608803, -25.910132], [32.608955, -25.863899], [32.557855, -25.863753]]]",0,2018-12-15,123,sen12floods_s2_labels_0123_2018_12_15,123,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0123_2018_12_15
"[[[18.516745, -33.847396], [18.515408, -33.89353], [18.570731, -33.894634], [18.572038, -33.848498], [18.516745, -33.847396]]]",0,2018-12-15,13,sen12floods_s2_labels_13_2018_12_15,13,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_13_2018_12_15
