geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.749651, 30.591154], [48.750717, 30.544987], [48.804057, 30.545898], [48.803016, 30.592066], [48.749651, 30.591154]]]",0,2019-04-21,-8,sen12floods_s2_labels_0248_2019_04_21,248,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0248_2019_04_21
"[[[48.695195, 30.636384], [48.696288, 30.590219], [48.749651, 30.591154], [48.748582, 30.637319], [48.695195, 30.636384]]]",0,2019-04-21,-11,sen12floods_s2_labels_0245_2019_04_21,245,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0245_2019_04_21
"[[[48.748582, 30.637319], [48.749651, 30.591154], [48.803016, 30.592066], [48.801973, 30.638233], [48.748582, 30.637319]]]",0,2019-04-21,-10,sen12floods_s2_labels_0246_2019_04_21,246,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0246_2019_04_21
"[[[48.690794, 30.821037], [48.691898, 30.774874], [48.745362, 30.775815], [48.744284, 30.821979], [48.690794, 30.821037]]]",0,2019-04-21,58,sen12floods_s2_labels_58_2019_04_21,58,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_58_2019_04_21
"[[[48.696288, 30.590219], [48.697379, 30.544055], [48.750717, 30.544987], [48.749651, 30.591154], [48.696288, 30.590219]]]",0,2019-04-21,-9,sen12floods_s2_labels_0247_2019_04_21,247,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0247_2019_04_21
"[[[34.909898, -19.772094], [34.910449, -19.818337], [34.959311, -19.817807], [34.958745, -19.771565], [34.909898, -19.772094]]]",1,2019-04-21,-97,sen12floods_s2_labels_0159_2019_04_21,159,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0159_2019_04_21
"[[[48.746438, 30.72965], [48.747512, 30.683485], [48.800927, 30.684401], [48.799879, 30.730567], [48.746438, 30.72965]]]",0,2019-04-21,63,sen12floods_s2_labels_63_2019_04_21,63,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_63_2019_04_21
"[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]]",0,2019-04-21,-6,sen12floods_s2_labels_0250_2019_04_21,250,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0250_2019_04_21
"[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]]",0,2019-04-21,-29,sen12floods_s2_labels_0227_2019_04_21,227,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0227_2019_04_21
"[[[48.686353, 31.005684], [48.687468, 30.959523], [48.741034, 30.96047], [48.739946, 31.006633], [48.686353, 31.005684]]]",0,2019-04-21,-27,sen12floods_s2_labels_0229_2019_04_21,229,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0229_2019_04_21
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",0,2019-04-21,-30,sen12floods_s2_labels_0226_2019_04_21,226,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0226_2019_04_21
"[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]]",0,2019-04-21,-26,sen12floods_s2_labels_0230_2019_04_21,230,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0230_2019_04_21
"[[[48.687468, 30.959523], [48.688579, 30.913361], [48.74212, 30.914307], [48.741034, 30.96047], [48.687468, 30.959523]]]",0,2019-04-21,-25,sen12floods_s2_labels_0231_2019_04_21,231,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0231_2019_04_21
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",0,2019-04-21,62,sen12floods_s2_labels_62_2019_04_21,62,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_62_2019_04_21
