geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",0,2019-02-16,-52,sen12floods_s1_labels_0204_2019_02_16,204,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0204_2019_02_16
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",0,2019-02-16,-34,sen12floods_s1_labels_0222_2019_02_16,222,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0222_2019_02_16
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",0,2019-02-16,-50,sen12floods_s1_labels_0206_2019_02_16,206,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0206_2019_02_16
"[[[32.8954, -19.733733], [32.89537, -19.780002], [32.944248, -19.780024], [32.944264, -19.733755], [32.8954, -19.733733]]]",0,2019-02-16,43,sen12floods_s1_labels_43_2019_02_16,43,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_43_2019_02_16
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",0,2019-02-16,-35,sen12floods_s1_labels_0221_2019_02_16,221,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0221_2019_02_16
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",0,2019-02-16,-42,sen12floods_s1_labels_0214_2019_02_16,214,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0214_2019_02_16
"[[[31.462987, -19.334166], [31.462554, -19.380421], [31.511295, -19.380826], [31.511714, -19.334571], [31.462987, -19.334166]]]",0,2019-02-16,41,sen12floods_s1_labels_41_2019_02_16,41,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_41_2019_02_16
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",0,2019-02-16,-43,sen12floods_s1_labels_0213_2019_02_16,213,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0213_2019_02_16
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",0,2019-02-16,-44,sen12floods_s1_labels_0212_2019_02_16,212,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0212_2019_02_16
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",0,2019-02-16,-46,sen12floods_s1_labels_0210_2019_02_16,210,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0210_2019_02_16
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",0,2019-02-16,-41,sen12floods_s1_labels_0215_2019_02_16,215,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0215_2019_02_16
