geometry,label,date,tile_number,id,location_id,image_dir
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-03-20,0,sen12floods_s1_labels_0_2019_03_20,0,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0_2019_03_20
"[[[48.743203, 30.868143], [48.744284, 30.821979], [48.797776, 30.8229], [48.796721, 30.869066], [48.743203, 30.868143]]]",0,2019-03-20,-20,sen12floods_s1_labels_0236_2019_03_20,236,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0236_2019_03_20
"[[[48.745362, 30.775815], [48.746438, 30.72965], [48.799879, 30.730567], [48.798829, 30.776734], [48.745362, 30.775815]]]",0,2019-03-20,-16,sen12floods_s1_labels_0240_2019_03_20,240,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0240_2019_03_20
"[[[48.686353, 31.005684], [48.687468, 30.959523], [48.741034, 30.96047], [48.739946, 31.006633], [48.686353, 31.005684]]]",0,2019-03-20,-27,sen12floods_s1_labels_0229_2019_03_20,229,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0229_2019_03_20
"[[[34.860512, -19.726364], [34.861048, -19.772609], [34.909898, -19.772094], [34.909347, -19.72585], [34.860512, -19.726364]]]",1,2019-03-20,-100,sen12floods_s1_labels_0156_2019_03_20,156,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0156_2019_03_20
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",0,2019-03-20,-30,sen12floods_s1_labels_0226_2019_03_20,226,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0226_2019_03_20
"[[[48.686523, 31.672668], [48.687666, 31.626511], [48.741611, 31.627477], [48.740494, 31.673635], [48.686523, 31.672668]]]",0,2019-03-20,0,sen12floods_s1_labels_0256_2019_03_20,256,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0256_2019_03_20
"[[[34.909898, -19.772094], [34.910449, -19.818337], [34.959311, -19.817807], [34.958745, -19.771565], [34.909898, -19.772094]]]",1,2019-03-20,-97,sen12floods_s1_labels_0159_2019_03_20,159,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0159_2019_03_20
"[[[36.802546, -17.875849], [36.803531, -17.922025], [36.851766, -17.921075], [36.850768, -17.874901], [36.802546, -17.875849]]]",1,2019-03-20,-89,sen12floods_s1_labels_0167_2019_03_20,167,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0167_2019_03_20
"[[[36.800584, -17.783497], [36.801563, -17.829673], [36.849773, -17.828728], [36.848782, -17.782554], [36.800584, -17.783497]]]",1,2019-03-20,-93,sen12floods_s1_labels_0163_2019_03_20,163,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0163_2019_03_20
"[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]]",0,2019-03-20,-6,sen12floods_s1_labels_0250_2019_03_20,250,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0250_2019_03_20
"[[[36.752383, -17.784428], [36.75335, -17.830607], [36.801563, -17.829673], [36.800584, -17.783497], [36.752383, -17.784428]]]",1,2019-03-20,-94,sen12floods_s1_labels_0162_2019_03_20,162,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0162_2019_03_20
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-03-20,11,sen12floods_s1_labels_11_2019_03_20,11,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_11_2019_03_20
"[[[34.908799, -19.679607], [34.909347, -19.72585], [34.958181, -19.725323], [34.957618, -19.679081], [34.908799, -19.679607]]]",1,2019-03-20,-102,sen12floods_s1_labels_0154_2019_03_20,154,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0154_2019_03_20
"[[[48.578587, 31.670664], [48.579784, 31.624511], [48.633724, 31.625523], [48.632554, 31.671677], [48.578587, 31.670664]]]",0,2019-03-20,-2,sen12floods_s1_labels_0254_2019_03_20,254,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0254_2019_03_20
"[[[48.527068, 31.577325], [48.528285, 31.531174], [48.582169, 31.532204], [48.580978, 31.578358], [48.527068, 31.577325]]]",0,2019-03-20,8,sen12floods_s1_labels_8_2019_03_20,8,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_8_2019_03_20
"[[[36.801563, -17.829673], [36.802546, -17.875849], [36.850768, -17.874901], [36.849773, -17.828728], [36.801563, -17.829673]]]",1,2019-03-20,-91,sen12floods_s1_labels_0165_2019_03_20,165,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0165_2019_03_20
"[[[48.697379, 30.544055], [48.698468, 30.49789], [48.75178, 30.498821], [48.750717, 30.544987], [48.697379, 30.544055]]]",0,2019-03-20,-7,sen12floods_s1_labels_0249_2019_03_20,249,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0249_2019_03_20
"[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]]",0,2019-03-20,-29,sen12floods_s1_labels_0227_2019_03_20,227,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0227_2019_03_20
"[[[36.751419, -17.738249], [36.752383, -17.784428], [36.800584, -17.783497], [36.799607, -17.73732], [36.751419, -17.738249]]]",1,2019-03-20,-96,sen12floods_s1_labels_0160_2019_03_20,160,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0160_2019_03_20
"[[[36.799607, -17.73732], [36.800584, -17.783497], [36.848782, -17.782554], [36.847793, -17.73638], [36.799607, -17.73732]]]",1,2019-03-20,-95,sen12floods_s1_labels_0161_2019_03_20,161,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0161_2019_03_20
"[[[48.744284, 30.821979], [48.745362, 30.775815], [48.798829, 30.776734], [48.797776, 30.8229], [48.744284, 30.821979]]]",0,2019-03-20,-18,sen12floods_s1_labels_0238_2019_03_20,238,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0238_2019_03_20
"[[[34.909347, -19.72585], [34.909898, -19.772094], [34.958745, -19.771565], [34.958181, -19.725323], [34.909347, -19.72585]]]",1,2019-03-20,-99,sen12floods_s1_labels_0157_2019_03_20,157,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0157_2019_03_20
"[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]]",0,2019-03-20,-26,sen12floods_s1_labels_0230_2019_03_20,230,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0230_2019_03_20
"[[[34.861048, -19.772609], [34.861586, -19.818853], [34.910449, -19.818337], [34.909898, -19.772094], [34.861048, -19.772609]]]",1,2019-03-20,-98,sen12floods_s1_labels_0158_2019_03_20,158,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0158_2019_03_20
"[[[48.632554, 31.671677], [48.633724, 31.625523], [48.687666, 31.626511], [48.686523, 31.672668], [48.632554, 31.671677]]]",0,2019-03-20,-1,sen12floods_s1_labels_0255_2019_03_20,255,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0255_2019_03_20
"[[[36.75432, -17.876786], [36.755293, -17.922964], [36.803531, -17.922025], [36.802546, -17.875849], [36.75432, -17.876786]]]",1,2019-03-20,-90,sen12floods_s1_labels_0166_2019_03_20,166,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0166_2019_03_20
"[[[34.810635, -19.634372], [34.811154, -19.680618], [34.859977, -19.680119], [34.859444, -19.633874], [34.810635, -19.634372]]]",1,2019-03-20,-109,sen12floods_s1_labels_0147_2019_03_20,147,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0147_2019_03_20
"[[[48.738855, 31.052796], [48.739946, 31.006633], [48.79354, 31.007561], [48.792475, 31.053725], [48.738855, 31.052796]]]",0,2019-03-20,27,sen12floods_s1_labels_27_2019_03_20,27,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_27_2019_03_20
"[[[48.796647, 31.58226], [48.797732, 31.5361], [48.851629, 31.537017], [48.85057, 31.583179], [48.796647, 31.58226]]]",0,2019-03-20,47,sen12floods_s1_labels_47_2019_03_20,47,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_47_2019_03_20
"[[[34.28994, -15.441015], [34.290227, -15.487292], [34.337949, -15.487009], [34.337651, -15.440732], [34.28994, -15.441015]]]",1,2019-03-20,-119,sen12floods_s1_labels_0137_2019_03_20,137,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0137_2019_03_20
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-03-20,67,sen12floods_s1_labels_67_2019_03_20,67,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_67_2019_03_20
"[[[48.689688, 30.867199], [48.690794, 30.821037], [48.744284, 30.821979], [48.743203, 30.868143], [48.689688, 30.867199]]]",0,2019-03-20,-21,sen12floods_s1_labels_0235_2019_03_20,235,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0235_2019_03_20
"[[[48.524624, 31.669628], [48.525847, 31.623477], [48.579784, 31.624511], [48.578587, 31.670664], [48.524624, 31.669628]]]",0,2019-03-20,-3,sen12floods_s1_labels_0253_2019_03_20,253,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0253_2019_03_20
"[[[34.908251, -19.633363], [34.908799, -19.679607], [34.957618, -19.679081], [34.957057, -19.632839], [34.908251, -19.633363]]]",1,2019-03-20,-107,sen12floods_s1_labels_0149_2019_03_20,149,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0149_2019_03_20
"[[[34.761825, -19.634857], [34.76233, -19.681104], [34.811154, -19.680618], [34.810635, -19.634372], [34.761825, -19.634857]]]",1,2019-03-20,-110,sen12floods_s1_labels_0146_2019_03_20,146,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0146_2019_03_20
"[[[48.74212, 30.914307], [48.743203, 30.868143], [48.796721, 30.869066], [48.795663, 30.915231], [48.74212, 30.914307]]]",0,2019-03-20,-22,sen12floods_s1_labels_0234_2019_03_20,234,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0234_2019_03_20
"[[[48.746438, 30.72965], [48.747512, 30.683485], [48.800927, 30.684401], [48.799879, 30.730567], [48.746438, 30.72965]]]",0,2019-03-20,63,sen12floods_s1_labels_63_2019_03_20,63,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_63_2019_03_20
"[[[34.290227, -15.487292], [34.290514, -15.533569], [34.338247, -15.533285], [34.337949, -15.487009], [34.290227, -15.487292]]]",1,2019-03-20,-117,sen12floods_s1_labels_0139_2019_03_20,139,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0139_2019_03_20
"[[[48.742726, 31.581319], [48.743837, 31.53516], [48.797732, 31.5361], [48.796647, 31.58226], [48.742726, 31.581319]]]",0,2019-03-20,40,sen12floods_s1_labels_40_2019_03_20,40,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_40_2019_03_20
"[[[48.744947, 31.489], [48.746053, 31.442841], [48.799895, 31.443777], [48.798815, 31.489939], [48.744947, 31.489]]]",0,2019-03-20,25,sen12floods_s1_labels_0281_2019_03_20,281,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0281_2019_03_20
"[[[48.696288, 30.590219], [48.697379, 30.544055], [48.750717, 30.544987], [48.749651, 30.591154], [48.696288, 30.590219]]]",0,2019-03-20,-9,sen12floods_s1_labels_0247_2019_03_20,247,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0247_2019_03_20
"[[[48.691081, 31.48804], [48.692214, 31.441882], [48.746053, 31.442841], [48.744947, 31.489], [48.691081, 31.48804]]]",0,2019-03-20,24,sen12floods_s1_labels_0280_2019_03_20,280,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0280_2019_03_20
"[[[48.687666, 31.626511], [48.688807, 31.580354], [48.742726, 31.581319], [48.741611, 31.627477], [48.687666, 31.626511]]]",0,2019-03-20,6,sen12floods_s1_labels_0262_2019_03_20,262,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0262_2019_03_20
"[[[34.713504, -19.681577], [34.713997, -19.727825], [34.762837, -19.727352], [34.76233, -19.681104], [34.713504, -19.681577]]]",1,2019-03-20,-106,sen12floods_s1_labels_0150_2019_03_20,150,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0150_2019_03_20
"[[[48.584544, 31.439896], [48.585727, 31.393741], [48.639534, 31.394743], [48.638378, 31.4409], [48.584544, 31.439896]]]",0,2019-03-20,3,sen12floods_s1_labels_3_2019_03_20,3,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_3_2019_03_20
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",0,2019-03-20,-23,sen12floods_s1_labels_0233_2019_03_20,233,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0233_2019_03_20
"[[[48.637218, 31.487056], [48.638378, 31.4409], [48.692214, 31.441882], [48.691081, 31.48804], [48.637218, 31.487056]]]",0,2019-03-20,23,sen12floods_s1_labels_0279_2019_03_20,279,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0279_2019_03_20
"[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]]",0,2019-03-20,19,sen12floods_s1_labels_19_2019_03_20,19,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_19_2019_03_20
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",1,2019-03-20,18,sen12floods_s1_labels_18_2019_03_20,18,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_18_2019_03_20
"[[[48.741611, 31.627477], [48.742726, 31.581319], [48.796647, 31.58226], [48.795559, 31.62842], [48.741611, 31.627477]]]",0,2019-03-20,7,sen12floods_s1_labels_0263_2019_03_20,263,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0263_2019_03_20
