geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.583358, 31.48605], [48.584544, 31.439896], [48.638378, 31.4409], [48.637218, 31.487056], [48.583358, 31.48605]]]",0,2019-03-01,22,sen12floods_s1_labels_0278_2019_03_01,278,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0278_2019_03_01
"[[[48.5295, 31.485022], [48.530713, 31.438869], [48.584544, 31.439896], [48.583358, 31.48605], [48.5295, 31.485022]]]",0,2019-03-01,21,sen12floods_s1_labels_0277_2019_03_01,277,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0277_2019_03_01
"[[[48.637218, 31.487056], [48.638378, 31.4409], [48.692214, 31.441882], [48.691081, 31.48804], [48.637218, 31.487056]]]",0,2019-03-01,23,sen12floods_s1_labels_0279_2019_03_01,279,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0279_2019_03_01
"[[[48.797732, 31.5361], [48.798815, 31.489939], [48.852685, 31.490854], [48.851629, 31.537017], [48.797732, 31.5361]]]",0,2019-03-01,20,sen12floods_s1_labels_0276_2019_03_01,276,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0276_2019_03_01
"[[[48.528285, 31.531174], [48.5295, 31.485022], [48.583358, 31.48605], [48.582169, 31.532204], [48.528285, 31.531174]]]",0,2019-03-01,15,sen12floods_s1_labels_0271_2019_03_01,271,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0271_2019_03_01
"[[[48.691081, 31.48804], [48.692214, 31.441882], [48.746053, 31.442841], [48.744947, 31.489], [48.691081, 31.48804]]]",0,2019-03-01,24,sen12floods_s1_labels_0280_2019_03_01,280,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0280_2019_03_01
"[[[48.743837, 31.53516], [48.744947, 31.489], [48.798815, 31.489939], [48.797732, 31.5361], [48.743837, 31.53516]]]",0,2019-03-01,19,sen12floods_s1_labels_0275_2019_03_01,275,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0275_2019_03_01
"[[[48.689945, 31.534197], [48.691081, 31.48804], [48.744947, 31.489], [48.743837, 31.53516], [48.689945, 31.534197]]]",0,2019-03-01,18,sen12floods_s1_labels_0274_2019_03_01,274,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0274_2019_03_01
"[[[48.636056, 31.533212], [48.637218, 31.487056], [48.691081, 31.48804], [48.689945, 31.534197], [48.636056, 31.533212]]]",0,2019-03-01,17,sen12floods_s1_labels_0273_2019_03_01,273,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0273_2019_03_01
"[[[48.796647, 31.58226], [48.797732, 31.5361], [48.851629, 31.537017], [48.85057, 31.583179], [48.796647, 31.58226]]]",0,2019-03-01,47,sen12floods_s1_labels_47_2019_03_01,47,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_47_2019_03_01
"[[[48.582169, 31.532204], [48.583358, 31.48605], [48.637218, 31.487056], [48.636056, 31.533212], [48.582169, 31.532204]]]",0,2019-03-01,16,sen12floods_s1_labels_0272_2019_03_01,272,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0272_2019_03_01
"[[[48.584544, 31.439896], [48.585727, 31.393741], [48.639534, 31.394743], [48.638378, 31.4409], [48.584544, 31.439896]]]",0,2019-03-01,3,sen12floods_s1_labels_3_2019_03_01,3,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_3_2019_03_01
"[[[48.578587, 31.670664], [48.579784, 31.624511], [48.633724, 31.625523], [48.632554, 31.671677], [48.578587, 31.670664]]]",0,2019-03-01,-2,sen12floods_s1_labels_0254_2019_03_01,254,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0254_2019_03_01
"[[[48.530713, 31.438869], [48.531922, 31.392716], [48.585727, 31.393741], [48.584544, 31.439896], [48.530713, 31.438869]]]",0,2019-03-01,64,sen12floods_s1_labels_64_2019_03_01,64,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_64_2019_03_01
"[[[48.634891, 31.579367], [48.636056, 31.533212], [48.689945, 31.534197], [48.688807, 31.580354], [48.634891, 31.579367]]]",0,2019-03-01,11,sen12floods_s1_labels_0267_2019_03_01,267,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0267_2019_03_01
"[[[48.795559, 31.62842], [48.796647, 31.58226], [48.85057, 31.583179], [48.849509, 31.629341], [48.795559, 31.62842]]]",0,2019-03-01,35,sen12floods_s1_labels_35_2019_03_01,35,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_35_2019_03_01
"[[[48.580978, 31.578358], [48.582169, 31.532204], [48.636056, 31.533212], [48.634891, 31.579367], [48.580978, 31.578358]]]",0,2019-03-01,10,sen12floods_s1_labels_0266_2019_03_01,266,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0266_2019_03_01
"[[[48.688807, 31.580354], [48.689945, 31.534197], [48.743837, 31.53516], [48.742726, 31.581319], [48.688807, 31.580354]]]",0,2019-03-01,66,sen12floods_s1_labels_66_2019_03_01,66,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_66_2019_03_01
"[[[48.527068, 31.577325], [48.528285, 31.531174], [48.582169, 31.532204], [48.580978, 31.578358], [48.527068, 31.577325]]]",0,2019-03-01,8,sen12floods_s1_labels_8_2019_03_01,8,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_8_2019_03_01
"[[[48.633724, 31.625523], [48.634891, 31.579367], [48.688807, 31.580354], [48.687666, 31.626511], [48.633724, 31.625523]]]",0,2019-03-01,5,sen12floods_s1_labels_0261_2019_03_01,261,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0261_2019_03_01
"[[[48.579784, 31.624511], [48.580978, 31.578358], [48.634891, 31.579367], [48.633724, 31.625523], [48.579784, 31.624511]]]",0,2019-03-01,4,sen12floods_s1_labels_0260_2019_03_01,260,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0260_2019_03_01
"[[[48.525847, 31.623477], [48.527068, 31.577325], [48.580978, 31.578358], [48.579784, 31.624511], [48.525847, 31.623477]]]",0,2019-03-01,3,sen12floods_s1_labels_0259_2019_03_01,259,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0259_2019_03_01
"[[[48.794468, 31.67458], [48.795559, 31.62842], [48.849509, 31.629341], [48.848445, 31.675502], [48.794468, 31.67458]]]",0,2019-03-01,2,sen12floods_s1_labels_0258_2019_03_01,258,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0258_2019_03_01
"[[[48.740494, 31.673635], [48.741611, 31.627477], [48.795559, 31.62842], [48.794468, 31.67458], [48.740494, 31.673635]]]",0,2019-03-01,1,sen12floods_s1_labels_0257_2019_03_01,257,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0257_2019_03_01
"[[[48.686523, 31.672668], [48.687666, 31.626511], [48.741611, 31.627477], [48.740494, 31.673635], [48.686523, 31.672668]]]",0,2019-03-01,0,sen12floods_s1_labels_0256_2019_03_01,256,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0256_2019_03_01
"[[[48.632554, 31.671677], [48.633724, 31.625523], [48.687666, 31.626511], [48.686523, 31.672668], [48.632554, 31.671677]]]",0,2019-03-01,-1,sen12floods_s1_labels_0255_2019_03_01,255,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0255_2019_03_01
"[[[48.524624, 31.669628], [48.525847, 31.623477], [48.579784, 31.624511], [48.578587, 31.670664], [48.524624, 31.669628]]]",0,2019-03-01,-3,sen12floods_s1_labels_0253_2019_03_01,253,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0253_2019_03_01
"[[[48.741611, 31.627477], [48.742726, 31.581319], [48.796647, 31.58226], [48.795559, 31.62842], [48.741611, 31.627477]]]",0,2019-03-01,7,sen12floods_s1_labels_0263_2019_03_01,263,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0263_2019_03_01
"[[[48.687666, 31.626511], [48.688807, 31.580354], [48.742726, 31.581319], [48.741611, 31.627477], [48.687666, 31.626511]]]",0,2019-03-01,6,sen12floods_s1_labels_0262_2019_03_01,262,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0262_2019_03_01
"[[[48.798815, 31.489939], [48.799895, 31.443777], [48.853739, 31.444691], [48.852685, 31.490854], [48.798815, 31.489939]]]",0,2019-03-01,26,sen12floods_s1_labels_0282_2019_03_01,282,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0282_2019_03_01
"[[[48.742726, 31.581319], [48.743837, 31.53516], [48.797732, 31.5361], [48.796647, 31.58226], [48.742726, 31.581319]]]",0,2019-03-01,40,sen12floods_s1_labels_40_2019_03_01,40,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_40_2019_03_01
"[[[48.746053, 31.442841], [48.747157, 31.396681], [48.800973, 31.397615], [48.799895, 31.443777], [48.746053, 31.442841]]]",0,2019-03-01,31,sen12floods_s1_labels_0287_2019_03_01,287,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0287_2019_03_01
"[[[48.744947, 31.489], [48.746053, 31.442841], [48.799895, 31.443777], [48.798815, 31.489939], [48.744947, 31.489]]]",0,2019-03-01,25,sen12floods_s1_labels_0281_2019_03_01,281,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0281_2019_03_01
"[[[48.692214, 31.441882], [48.693345, 31.395723], [48.747157, 31.396681], [48.746053, 31.442841], [48.692214, 31.441882]]]",0,2019-03-01,30,sen12floods_s1_labels_0286_2019_03_01,286,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0286_2019_03_01
"[[[48.799895, 31.443777], [48.800973, 31.397615], [48.854791, 31.398528], [48.853739, 31.444691], [48.799895, 31.443777]]]",0,2019-03-01,32,sen12floods_s1_labels_0288_2019_03_01,288,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0288_2019_03_01
"[[[48.638378, 31.4409], [48.639534, 31.394743], [48.693345, 31.395723], [48.692214, 31.441882], [48.638378, 31.4409]]]",0,2019-03-01,29,sen12floods_s1_labels_0285_2019_03_01,285,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0285_2019_03_01
