geometry,label,date,tile_number,id,location_id,image_dir
"[[[30.079683, -1.901415], [30.079766, -1.947669], [30.125737, -1.947584], [30.125653, -1.901331], [30.079683, -1.901415]]]",0,2019-01-24,23,sen12floods_s1_labels_0023_2019_01_24,23,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0023_2019_01_24
"[[[30.125653, -1.901331], [30.125737, -1.947584], [30.171705, -1.947497], [30.17162, -1.901247], [30.125653, -1.901331]]]",0,2019-01-24,24,sen12floods_s1_labels_0024_2019_01_24,24,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0024_2019_01_24
"[[[30.033794, -1.947753], [30.033877, -1.994009], [30.079851, -1.993923], [30.079766, -1.947669], [30.033794, -1.947753]]]",0,2019-01-24,25,sen12floods_s1_labels_0025_2019_01_24,25,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0025_2019_01_24
"[[[30.079766, -1.947669], [30.079851, -1.993923], [30.125823, -1.993836], [30.125737, -1.947584], [30.079766, -1.947669]]]",0,2019-01-24,26,sen12floods_s1_labels_0026_2019_01_24,26,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0026_2019_01_24
"[[[30.125737, -1.947584], [30.125823, -1.993836], [30.171793, -1.993747], [30.171705, -1.947497], [30.125737, -1.947584]]]",0,2019-01-24,27,sen12floods_s1_labels_0027_2019_01_24,27,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0027_2019_01_24
"[[[32.558199, -25.771287], [32.558027, -25.81752], [32.609107, -25.817666], [32.609259, -25.771433], [32.558199, -25.771287]]]",0,2019-01-24,9,sen12floods_s1_labels_9_2019_01_24,9,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_9_2019_01_24
"[[[30.033712, -1.901496], [30.033794, -1.947753], [30.079766, -1.947669], [30.079683, -1.901415], [30.033712, -1.901496]]]",0,2019-01-24,22,sen12floods_s1_labels_0022_2019_01_24,22,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0022_2019_01_24
"[[[32.609259, -25.771433], [32.609107, -25.817666], [32.660188, -25.817795], [32.66032, -25.771561], [32.609259, -25.771433]]]",0,2019-01-24,120,sen12floods_s1_labels_0120_2019_01_24,120,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0120_2019_01_24
"[[[32.557683, -25.909985], [32.55751, -25.956217], [32.60865, -25.956364], [32.608803, -25.910132], [32.557683, -25.909985]]]",0,2019-01-24,125,sen12floods_s1_labels_0125_2019_01_24,125,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0125_2019_01_24
"[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]]",0,2019-01-24,124,sen12floods_s1_labels_0124_2019_01_24,124,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2019_01_24
"[[[32.60941, -25.7252], [32.609259, -25.771433], [32.66032, -25.771561], [32.660451, -25.725328], [32.60941, -25.7252]]]",0,2019-01-24,118,sen12floods_s1_labels_0118_2019_01_24,118,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0118_2019_01_24
"[[[32.609561, -25.678966], [32.60941, -25.7252], [32.660451, -25.725328], [32.660582, -25.679094], [32.609561, -25.678966]]]",0,2019-01-24,117,sen12floods_s1_labels_0117_2019_01_24,117,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0117_2019_01_24
"[[[32.609862, -25.586498], [32.609712, -25.632732], [32.660713, -25.632859], [32.660844, -25.586625], [32.609862, -25.586498]]]",0,2019-01-24,115,sen12floods_s1_labels_0115_2019_01_24,115,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0115_2019_01_24
"[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]]",0,2019-01-24,122,sen12floods_s1_labels_0122_2019_01_24,122,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2019_01_24
"[[[32.608803, -25.910132], [32.60865, -25.956364], [32.659791, -25.956493], [32.659924, -25.910261], [32.608803, -25.910132]]]",0,2019-01-24,126,sen12floods_s1_labels_0126_2019_01_24,126,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0126_2019_01_24
"[[[32.557855, -25.863753], [32.557683, -25.909985], [32.608803, -25.910132], [32.608955, -25.863899], [32.557855, -25.863753]]]",0,2019-01-24,123,sen12floods_s1_labels_0123_2019_01_24,123,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0123_2019_01_24
"[[[32.558027, -25.81752], [32.557855, -25.863753], [32.608955, -25.863899], [32.609107, -25.817666], [32.558027, -25.81752]]]",0,2019-01-24,121,sen12floods_s1_labels_0121_2019_01_24,121,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0121_2019_01_24
"[[[32.609712, -25.632732], [32.609561, -25.678966], [32.660582, -25.679094], [32.660713, -25.632859], [32.609712, -25.632732]]]",0,2019-01-24,116,sen12floods_s1_labels_0116_2019_01_24,116,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0116_2019_01_24
