geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.684118, 31.098005], [48.685237, 31.051845], [48.738855, 31.052796], [48.737761, 31.098958], [48.684118, 31.098005]]]",1,2019-04-23,-31,sen12floods_s2_labels_0225_2019_04_23,225,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0225_2019_04_23
"[[[48.743203, 30.868143], [48.744284, 30.821979], [48.797776, 30.8229], [48.796721, 30.869066], [48.743203, 30.868143]]]",1,2019-04-23,-20,sen12floods_s2_labels_0236_2019_04_23,236,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0236_2019_04_23
"[[[48.689688, 30.867199], [48.690794, 30.821037], [48.744284, 30.821979], [48.743203, 30.868143], [48.689688, 30.867199]]]",1,2019-04-23,-21,sen12floods_s2_labels_0235_2019_04_23,235,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0235_2019_04_23
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",1,2019-04-23,62,sen12floods_s2_labels_62_2019_04_23,62,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_62_2019_04_23
"[[[48.738855, 31.052796], [48.739946, 31.006633], [48.79354, 31.007561], [48.792475, 31.053725], [48.738855, 31.052796]]]",1,2019-04-23,27,sen12floods_s2_labels_27_2019_04_23,27,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_27_2019_04_23
"[[[48.691898, 30.774874], [48.693, 30.728711], [48.746438, 30.72965], [48.745362, 30.775815], [48.691898, 30.774874]]]",1,2019-04-23,44,sen12floods_s2_labels_44_2019_04_23,44,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_44_2019_04_23
"[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]]",1,2019-04-23,-29,sen12floods_s2_labels_0227_2019_04_23,227,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0227_2019_04_23
"[[[48.746438, 30.72965], [48.747512, 30.683485], [48.800927, 30.684401], [48.799879, 30.730567], [48.746438, 30.72965]]]",1,2019-04-23,63,sen12floods_s2_labels_63_2019_04_23,63,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_63_2019_04_23
"[[[48.74212, 30.914307], [48.743203, 30.868143], [48.796721, 30.869066], [48.795663, 30.915231], [48.74212, 30.914307]]]",1,2019-04-23,-22,sen12floods_s2_labels_0234_2019_04_23,234,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0234_2019_04_23
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",1,2019-04-23,-23,sen12floods_s2_labels_0233_2019_04_23,233,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0233_2019_04_23
"[[[48.736666, 31.14512], [48.737761, 31.098958], [48.791408, 31.099889], [48.790338, 31.146053], [48.736666, 31.14512]]]",1,2019-04-23,65,sen12floods_s2_labels_65_2019_04_23,65,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_65_2019_04_23
"[[[48.741034, 30.96047], [48.74212, 30.914307], [48.795663, 30.915231], [48.794603, 30.961396], [48.741034, 30.96047]]]",1,2019-04-23,-24,sen12floods_s2_labels_0232_2019_04_23,232,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0232_2019_04_23
"[[[48.687468, 30.959523], [48.688579, 30.913361], [48.74212, 30.914307], [48.741034, 30.96047], [48.687468, 30.959523]]]",1,2019-04-23,-25,sen12floods_s2_labels_0231_2019_04_23,231,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0231_2019_04_23
"[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]]",1,2019-04-23,-26,sen12floods_s2_labels_0230_2019_04_23,230,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0230_2019_04_23
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",1,2019-04-23,-30,sen12floods_s2_labels_0226_2019_04_23,226,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0226_2019_04_23
