geometry,label,date,tile_number,id,location_id,image_dir
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",0,2019-01-09,50,sen12floods_s2_labels_0306_2019_01_09,306,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0306_2019_01_09
"[[[146.900071, -19.276997], [146.900043, -19.323268], [146.948784, -19.323288], [146.948798, -19.277017], [146.900071, -19.276997]]]",0,2019-01-09,56,sen12floods_s2_labels_56_2019_01_09,56,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_56_2019_01_09
"[[[146.608039, -19.13779], [146.60793, -19.184062], [146.656629, -19.184159], [146.656725, -19.137888], [146.608039, -19.13779]]]",0,2019-01-09,39,sen12floods_s2_labels_0295_2019_01_09,295,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0295_2019_01_09
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",0,2019-01-09,40,sen12floods_s2_labels_0296_2019_01_09,296,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0296_2019_01_09
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",0,2019-01-09,47,sen12floods_s2_labels_0303_2019_01_09,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_01_09
"[[[36.657305, -1.19568], [36.657265, -1.241963], [36.70325, -1.242004], [36.703289, -1.195719], [36.657305, -1.19568]]]",0,2019-01-09,7,sen12floods_s2_labels_0007_2019_01_09,7,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0007_2019_01_09
"[[[146.754028, -19.184316], [146.753959, -19.230587], [146.802672, -19.230646], [146.802727, -19.184374], [146.754028, -19.184316]]]",0,2019-01-09,49,sen12floods_s2_labels_0305_2019_01_09,305,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0305_2019_01_09
"[[[146.802782, -19.138102], [146.802727, -19.184374], [146.851427, -19.18442], [146.851468, -19.138148], [146.802782, -19.138102]]]",0,2019-01-09,43,sen12floods_s2_labels_0299_2019_01_09,299,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0299_2019_01_09
"[[[36.749275, -1.195757], [36.749236, -1.242043], [36.795224, -1.242082], [36.795262, -1.195795], [36.749275, -1.195757]]]",0,2019-01-09,9,sen12floods_s2_labels_0009_2019_01_09,9,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0009_2019_01_09
"[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]]",0,2019-01-09,53,sen12floods_s2_labels_53_2019_01_09,53,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_53_2019_01_09
"[[[146.705328, -19.184244], [146.705246, -19.230515], [146.753959, -19.230587], [146.754028, -19.184316], [146.705328, -19.184244]]]",0,2019-01-09,48,sen12floods_s2_labels_0304_2019_01_09,304,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0304_2019_01_09
"[[[146.851468, -19.138148], [146.851427, -19.18442], [146.900127, -19.184453], [146.900155, -19.138181], [146.851468, -19.138148]]]",0,2019-01-09,44,sen12floods_s2_labels_0300_2019_01_09,300,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0300_2019_01_09
"[[[146.900155, -19.138181], [146.900127, -19.184453], [146.948827, -19.184473], [146.948841, -19.138201], [146.900155, -19.138181]]]",0,2019-01-09,45,sen12floods_s2_labels_0301_2019_01_09,301,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0301_2019_01_09
"[[[146.754096, -19.138044], [146.754028, -19.184316], [146.802727, -19.184374], [146.802782, -19.138102], [146.754096, -19.138044]]]",0,2019-01-09,42,sen12floods_s2_labels_0298_2019_01_09,298,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0298_2019_01_09
"[[[146.851344, -19.276963], [146.851302, -19.323235], [146.900043, -19.323268], [146.900071, -19.276997], [146.851344, -19.276963]]]",0,2019-01-09,65,sen12floods_s2_labels_0321_2019_01_09,321,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0321_2019_01_09
"[[[146.70541, -19.137972], [146.705328, -19.184244], [146.754028, -19.184316], [146.754096, -19.138044], [146.70541, -19.137972]]]",0,2019-01-09,46,sen12floods_s2_labels_46_2019_01_09,46,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_46_2019_01_09
"[[[146.802506, -19.369459], [146.80245, -19.41573], [146.851218, -19.415777], [146.85126, -19.369506], [146.802506, -19.369459]]]",0,2019-01-09,78,sen12floods_s2_labels_0334_2019_01_09,334,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0334_2019_01_09
"[[[36.703289, -1.195719], [36.70325, -1.242004], [36.749236, -1.242043], [36.749275, -1.195757], [36.703289, -1.195719]]]",0,2019-01-09,38,sen12floods_s2_labels_38_2019_01_09,38,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_38_2019_01_09
"[[[36.749196, -1.288329], [36.749155, -1.334615], [36.795145, -1.334657], [36.795185, -1.28837], [36.749196, -1.288329]]]",0,2019-01-09,49,sen12floods_s2_labels_49_2019_01_09,49,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_49_2019_01_09
"[[[146.753821, -19.323129], [146.753751, -19.3694], [146.802506, -19.369459], [146.802561, -19.323189], [146.753821, -19.323129]]]",0,2019-01-09,70,sen12floods_s2_labels_0326_2019_01_09,326,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0326_2019_01_09
"[[[36.795224, -1.242082], [36.795185, -1.28837], [36.841175, -1.28841], [36.841213, -1.242121], [36.795224, -1.242082]]]",0,2019-01-09,15,sen12floods_s2_labels_0015_2019_01_09,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0015_2019_01_09
"[[[146.802561, -19.323189], [146.802506, -19.369459], [146.85126, -19.369506], [146.851302, -19.323235], [146.802561, -19.323189]]]",0,2019-01-09,71,sen12floods_s2_labels_0327_2019_01_09,327,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0327_2019_01_09
"[[[146.851302, -19.323235], [146.85126, -19.369506], [146.900015, -19.369539], [146.900043, -19.323268], [146.851302, -19.323235]]]",0,2019-01-09,72,sen12floods_s2_labels_0328_2019_01_09,328,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0328_2019_01_09
"[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]]",0,2019-01-09,73,sen12floods_s2_labels_0329_2019_01_09,329,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0329_2019_01_09
