geometry,label,date,tile_number,id,location_id,image_dir
"[[[146.656533, -19.23043], [146.656437, -19.276701], [146.705163, -19.276786], [146.705246, -19.230515], [146.656533, -19.23043]]]",1,2019-02-28,54,sen12floods_s2_labels_0310_2019_02_28,310,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0310_2019_02_28
"[[[146.851344, -19.276963], [146.851302, -19.323235], [146.900043, -19.323268], [146.900071, -19.276997], [146.851344, -19.276963]]]",1,2019-02-28,65,sen12floods_s2_labels_0321_2019_02_28,321,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0321_2019_02_28
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",1,2019-02-28,50,sen12floods_s2_labels_0306_2019_02_28,306,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0306_2019_02_28
"[[[32.671636, -19.901546], [32.671541, -19.947814], [32.72047, -19.947897], [32.720551, -19.90163], [32.671636, -19.901546]]]",0,2019-02-28,61,sen12floods_s2_labels_61_2019_02_28,61,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_61_2019_02_28
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",1,2019-02-28,47,sen12floods_s2_labels_0303_2019_02_28,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_02_28
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",0,2019-02-28,-35,sen12floods_s2_labels_0221_2019_02_28,221,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0221_2019_02_28
"[[[146.851427, -19.18442], [146.851385, -19.230692], [146.900099, -19.230725], [146.900127, -19.184453], [146.851427, -19.18442]]]",1,2019-02-28,51,sen12floods_s2_labels_0307_2019_02_28,307,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0307_2019_02_28
"[[[146.802617, -19.276917], [146.802561, -19.323189], [146.851302, -19.323235], [146.851344, -19.276963], [146.802617, -19.276917]]]",1,2019-02-28,64,sen12floods_s2_labels_0320_2019_02_28,320,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0320_2019_02_28
"[[[146.75389, -19.276858], [146.753821, -19.323129], [146.802561, -19.323189], [146.802617, -19.276917], [146.75389, -19.276858]]]",1,2019-02-28,63,sen12floods_s2_labels_0319_2019_02_28,319,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0319_2019_02_28
"[[[32.622831, -19.855182], [32.622722, -19.901449], [32.671636, -19.901546], [32.671732, -19.855279], [32.622831, -19.855182]]]",0,2019-02-28,-70,sen12floods_s2_labels_0186_2019_02_28,186,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0186_2019_02_28
