geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.629207, -20.150871], [32.629098, -20.197137], [32.678104, -20.197233], [32.678199, -20.150967], [32.629207, -20.150871]]]",1,2019-04-12,-56,sen12floods_s1_labels_0200_2019_04_12,200,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0200_2019_04_12
"[[[48.744284, 30.821979], [48.745362, 30.775815], [48.798829, 30.776734], [48.797776, 30.8229], [48.744284, 30.821979]]]",0,2019-04-12,-18,sen12floods_s1_labels_0238_2019_04_12,238,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0238_2019_04_12
"[[[32.639572, -19.970072], [32.639466, -20.016339], [32.688417, -20.016432], [32.688508, -19.970165], [32.639572, -19.970072]]]",1,2019-04-12,-64,sen12floods_s1_labels_0192_2019_04_12,192,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0192_2019_04_12
"[[[48.747512, 30.683485], [48.748582, 30.637319], [48.801973, 30.638233], [48.800927, 30.684401], [48.747512, 30.683485]]]",0,2019-04-12,-12,sen12floods_s1_labels_0244_2019_04_12,244,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0244_2019_04_12
"[[[32.580215, -20.150761], [32.580092, -20.197026], [32.629098, -20.197137], [32.629207, -20.150871], [32.580215, -20.150761]]]",1,2019-04-12,-57,sen12floods_s1_labels_0199_2019_04_12,199,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0199_2019_04_12
"[[[48.736666, 31.14512], [48.737761, 31.098958], [48.791408, 31.099889], [48.790338, 31.146053], [48.736666, 31.14512]]]",0,2019-04-12,65,sen12floods_s1_labels_65_2019_04_12,65,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_65_2019_04_12
"[[[32.84658, -19.687428], [32.846536, -19.733698], [32.8954, -19.733733], [32.89543, -19.687464], [32.84658, -19.687428]]]",1,2019-04-12,-51,sen12floods_s1_labels_0205_2019_04_12,205,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0205_2019_04_12
"[[[32.590517, -20.016233], [32.590397, -20.062499], [32.639361, -20.062606], [32.639466, -20.016339], [32.590517, -20.016233]]]",1,2019-04-12,-63,sen12floods_s1_labels_0193_2019_04_12,193,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0193_2019_04_12
"[[[48.748582, 30.637319], [48.749651, 30.591154], [48.803016, 30.592066], [48.801973, 30.638233], [48.748582, 30.637319]]]",0,2019-04-12,-10,sen12floods_s1_labels_0246_2019_04_12,246,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0246_2019_04_12
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-04-12,-47,sen12floods_s1_labels_0209_2019_04_12,209,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0209_2019_04_12
"[[[48.743203, 30.868143], [48.744284, 30.821979], [48.797776, 30.8229], [48.796721, 30.869066], [48.743203, 30.868143]]]",0,2019-04-12,-20,sen12floods_s1_labels_0236_2019_04_12,236,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0236_2019_04_12
"[[[32.639466, -20.016339], [32.639361, -20.062606], [32.688325, -20.062699], [32.688417, -20.016432], [32.639466, -20.016339]]]",1,2019-04-12,-62,sen12floods_s1_labels_0194_2019_04_12,194,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0194_2019_04_12
"[[[32.750177, -20.016982], [32.750104, -20.063249], [32.799069, -20.063311], [32.799128, -20.017044], [32.750177, -20.016982]]]",1,2019-04-12,-58,sen12floods_s1_labels_0198_2019_04_12,198,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0198_2019_04_12
"[[[48.695195, 30.636384], [48.696288, 30.590219], [48.749651, 30.591154], [48.748582, 30.637319], [48.695195, 30.636384]]]",0,2019-04-12,-11,sen12floods_s1_labels_0245_2019_04_12,245,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0245_2019_04_12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-04-12,-48,sen12floods_s1_labels_0208_2019_04_12,208,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0208_2019_04_12
"[[[32.671636, -19.901546], [32.671541, -19.947814], [32.72047, -19.947897], [32.720551, -19.90163], [32.671636, -19.901546]]]",1,2019-04-12,61,sen12floods_s1_labels_61_2019_04_12,61,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_61_2019_04_12
"[[[32.622831, -19.855182], [32.622722, -19.901449], [32.671636, -19.901546], [32.671732, -19.855279], [32.622831, -19.855182]]]",1,2019-04-12,-70,sen12floods_s1_labels_0186_2019_04_12,186,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0186_2019_04_12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-12,-49,sen12floods_s1_labels_0207_2019_04_12,207,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0207_2019_04_12
"[[[48.697379, 30.544055], [48.698468, 30.49789], [48.75178, 30.498821], [48.750717, 30.544987], [48.697379, 30.544055]]]",0,2019-04-12,-7,sen12floods_s1_labels_0249_2019_04_12,249,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0249_2019_04_12
"[[[48.696288, 30.590219], [48.697379, 30.544055], [48.750717, 30.544987], [48.749651, 30.591154], [48.696288, 30.590219]]]",0,2019-04-12,-9,sen12floods_s1_labels_0247_2019_04_12,247,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0247_2019_04_12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-12,-55,sen12floods_s1_labels_0201_2019_04_12,201,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0201_2019_04_12
"[[[48.694098, 30.682547], [48.695195, 30.636384], [48.748582, 30.637319], [48.747512, 30.683485], [48.694098, 30.682547]]]",0,2019-04-12,-13,sen12floods_s1_labels_0243_2019_04_12,243,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0243_2019_04_12
"[[[48.690794, 30.821037], [48.691898, 30.774874], [48.745362, 30.775815], [48.744284, 30.821979], [48.690794, 30.821037]]]",0,2019-04-12,58,sen12floods_s1_labels_58_2019_04_12,58,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_58_2019_04_12
"[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]]",0,2019-04-12,-6,sen12floods_s1_labels_0250_2019_04_12,250,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0250_2019_04_12
"[[[32.671732, -19.855279], [32.671636, -19.901546], [32.720551, -19.90163], [32.720632, -19.855362], [32.671732, -19.855279]]]",1,2019-04-12,-69,sen12floods_s1_labels_0187_2019_04_12,187,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0187_2019_04_12
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",0,2019-04-12,62,sen12floods_s1_labels_62_2019_04_12,62,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_62_2019_04_12
