geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.528285, 31.531174], [48.5295, 31.485022], [48.583358, 31.48605], [48.582169, 31.532204], [48.528285, 31.531174]]]",0,2019-03-15,15,sen12floods_s1_labels_0271_2019_03_15,271,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0271_2019_03_15
"[[[48.682996, 31.144165], [48.684118, 31.098005], [48.737761, 31.098958], [48.736666, 31.14512], [48.682996, 31.144165]]]",0,2019-03-15,-33,sen12floods_s1_labels_0223_2019_03_15,223,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0223_2019_03_15
"[[[48.742726, 31.581319], [48.743837, 31.53516], [48.797732, 31.5361], [48.796647, 31.58226], [48.742726, 31.581319]]]",0,2019-03-15,40,sen12floods_s1_labels_40_2019_03_15,40,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_40_2019_03_15
"[[[48.736666, 31.14512], [48.737761, 31.098958], [48.791408, 31.099889], [48.790338, 31.146053], [48.736666, 31.14512]]]",0,2019-03-15,65,sen12floods_s1_labels_65_2019_03_15,65,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_65_2019_03_15
"[[[48.636056, 31.533212], [48.637218, 31.487056], [48.691081, 31.48804], [48.689945, 31.534197], [48.636056, 31.533212]]]",0,2019-03-15,17,sen12floods_s1_labels_0273_2019_03_15,273,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0273_2019_03_15
"[[[48.744947, 31.489], [48.746053, 31.442841], [48.799895, 31.443777], [48.798815, 31.489939], [48.744947, 31.489]]]",0,2019-03-15,25,sen12floods_s1_labels_0281_2019_03_15,281,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0281_2019_03_15
"[[[48.584544, 31.439896], [48.585727, 31.393741], [48.639534, 31.394743], [48.638378, 31.4409], [48.584544, 31.439896]]]",0,2019-03-15,3,sen12floods_s1_labels_3_2019_03_15,3,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_3_2019_03_15
"[[[48.743837, 31.53516], [48.744947, 31.489], [48.798815, 31.489939], [48.797732, 31.5361], [48.743837, 31.53516]]]",0,2019-03-15,19,sen12floods_s1_labels_0275_2019_03_15,275,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0275_2019_03_15
"[[[48.689945, 31.534197], [48.691081, 31.48804], [48.744947, 31.489], [48.743837, 31.53516], [48.689945, 31.534197]]]",0,2019-03-15,18,sen12floods_s1_labels_0274_2019_03_15,274,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0274_2019_03_15
"[[[48.687666, 31.626511], [48.688807, 31.580354], [48.742726, 31.581319], [48.741611, 31.627477], [48.687666, 31.626511]]]",0,2019-03-15,6,sen12floods_s1_labels_0262_2019_03_15,262,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0262_2019_03_15
"[[[48.691081, 31.48804], [48.692214, 31.441882], [48.746053, 31.442841], [48.744947, 31.489], [48.691081, 31.48804]]]",0,2019-03-15,24,sen12floods_s1_labels_0280_2019_03_15,280,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0280_2019_03_15
"[[[48.634891, 31.579367], [48.636056, 31.533212], [48.689945, 31.534197], [48.688807, 31.580354], [48.634891, 31.579367]]]",0,2019-03-15,11,sen12floods_s1_labels_0267_2019_03_15,267,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0267_2019_03_15
"[[[48.797732, 31.5361], [48.798815, 31.489939], [48.852685, 31.490854], [48.851629, 31.537017], [48.797732, 31.5361]]]",0,2019-03-15,20,sen12floods_s1_labels_0276_2019_03_15,276,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0276_2019_03_15
"[[[48.795559, 31.62842], [48.796647, 31.58226], [48.85057, 31.583179], [48.849509, 31.629341], [48.795559, 31.62842]]]",0,2019-03-15,35,sen12floods_s1_labels_35_2019_03_15,35,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_35_2019_03_15
"[[[48.741034, 30.96047], [48.74212, 30.914307], [48.795663, 30.915231], [48.794603, 30.961396], [48.741034, 30.96047]]]",0,2019-03-15,-24,sen12floods_s1_labels_0232_2019_03_15,232,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0232_2019_03_15
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",0,2019-03-15,-23,sen12floods_s1_labels_0233_2019_03_15,233,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0233_2019_03_15
"[[[48.741611, 31.627477], [48.742726, 31.581319], [48.796647, 31.58226], [48.795559, 31.62842], [48.741611, 31.627477]]]",0,2019-03-15,7,sen12floods_s1_labels_0263_2019_03_15,263,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0263_2019_03_15
