geometry,label,date,tile_number,id,location_id,image_dir
"[[[146.656437, -19.276701], [146.65634, -19.322972], [146.70508, -19.323057], [146.705163, -19.276786], [146.656437, -19.276701]]]",0,2019-01-18,51,sen12floods_s1_labels_51_2019_01_18,51,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_51_2019_01_18
"[[[32.608803, -25.910132], [32.60865, -25.956364], [32.659791, -25.956493], [32.659924, -25.910261], [32.608803, -25.910132]]]",0,2019-01-18,126,sen12floods_s1_labels_0126_2019_01_18,126,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0126_2019_01_18
"[[[32.557855, -25.863753], [32.557683, -25.909985], [32.608803, -25.910132], [32.608955, -25.863899], [32.557855, -25.863753]]]",0,2019-01-18,123,sen12floods_s1_labels_0123_2019_01_18,123,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0123_2019_01_18
"[[[32.60941, -25.7252], [32.609259, -25.771433], [32.66032, -25.771561], [32.660451, -25.725328], [32.60941, -25.7252]]]",0,2019-01-18,118,sen12floods_s1_labels_0118_2019_01_18,118,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0118_2019_01_18
"[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]]",0,2019-01-18,122,sen12floods_s1_labels_0122_2019_01_18,122,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2019_01_18
"[[[146.900099, -19.230725], [146.900071, -19.276997], [146.948798, -19.277017], [146.948813, -19.230745], [146.900099, -19.230725]]]",0,2019-01-18,6,sen12floods_s1_labels_6_2019_01_18,6,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_6_2019_01_18
"[[[32.609561, -25.678966], [32.60941, -25.7252], [32.660451, -25.725328], [32.660582, -25.679094], [32.609561, -25.678966]]]",0,2019-01-18,117,sen12floods_s1_labels_0117_2019_01_18,117,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0117_2019_01_18
"[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]]",0,2019-01-18,124,sen12floods_s1_labels_0124_2019_01_18,124,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2019_01_18
"[[[32.609712, -25.632732], [32.609561, -25.678966], [32.660582, -25.679094], [32.660713, -25.632859], [32.609712, -25.632732]]]",0,2019-01-18,116,sen12floods_s1_labels_0116_2019_01_18,116,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0116_2019_01_18
"[[[32.558027, -25.81752], [32.557855, -25.863753], [32.608955, -25.863899], [32.609107, -25.817666], [32.558027, -25.81752]]]",0,2019-01-18,121,sen12floods_s1_labels_0121_2019_01_18,121,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0121_2019_01_18
"[[[32.557683, -25.909985], [32.55751, -25.956217], [32.60865, -25.956364], [32.608803, -25.910132], [32.557683, -25.909985]]]",0,2019-01-18,125,sen12floods_s1_labels_0125_2019_01_18,125,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0125_2019_01_18
"[[[30.125653, -1.901331], [30.125737, -1.947584], [30.171705, -1.947497], [30.17162, -1.901247], [30.125653, -1.901331]]]",0,2019-01-18,24,sen12floods_s1_labels_0024_2019_01_18,24,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0024_2019_01_18
"[[[146.802561, -19.323189], [146.802506, -19.369459], [146.85126, -19.369506], [146.851302, -19.323235], [146.802561, -19.323189]]]",0,2019-01-18,71,sen12floods_s1_labels_0327_2019_01_18,327,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0327_2019_01_18
"[[[146.753821, -19.323129], [146.753751, -19.3694], [146.802506, -19.369459], [146.802561, -19.323189], [146.753821, -19.323129]]]",0,2019-01-18,70,sen12floods_s1_labels_0326_2019_01_18,326,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0326_2019_01_18
"[[[146.70508, -19.323057], [146.704997, -19.369328], [146.753751, -19.3694], [146.753821, -19.323129], [146.70508, -19.323057]]]",0,2019-01-18,69,sen12floods_s1_labels_0325_2019_01_18,325,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0325_2019_01_18
"[[[146.65634, -19.322972], [146.656243, -19.369242], [146.704997, -19.369328], [146.70508, -19.323057], [146.65634, -19.322972]]]",0,2019-01-18,68,sen12floods_s1_labels_0324_2019_01_18,324,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0324_2019_01_18
"[[[146.6076, -19.322873], [146.607489, -19.369143], [146.656243, -19.369242], [146.65634, -19.322972], [146.6076, -19.322873]]]",0,2019-01-18,67,sen12floods_s1_labels_0323_2019_01_18,323,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0323_2019_01_18
"[[[146.851344, -19.276963], [146.851302, -19.323235], [146.900043, -19.323268], [146.900071, -19.276997], [146.851344, -19.276963]]]",0,2019-01-18,65,sen12floods_s1_labels_0321_2019_01_18,321,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0321_2019_01_18
"[[[146.802617, -19.276917], [146.802561, -19.323189], [146.851302, -19.323235], [146.851344, -19.276963], [146.802617, -19.276917]]]",0,2019-01-18,64,sen12floods_s1_labels_0320_2019_01_18,320,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0320_2019_01_18
"[[[146.75389, -19.276858], [146.753821, -19.323129], [146.802561, -19.323189], [146.802617, -19.276917], [146.75389, -19.276858]]]",0,2019-01-18,63,sen12floods_s1_labels_0319_2019_01_18,319,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0319_2019_01_18
"[[[146.705163, -19.276786], [146.70508, -19.323057], [146.753821, -19.323129], [146.75389, -19.276858], [146.705163, -19.276786]]]",0,2019-01-18,62,sen12floods_s1_labels_0318_2019_01_18,318,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0318_2019_01_18
"[[[146.60771, -19.276603], [146.6076, -19.322873], [146.65634, -19.322972], [146.656437, -19.276701], [146.60771, -19.276603]]]",0,2019-01-18,60,sen12floods_s1_labels_0316_2019_01_18,316,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0316_2019_01_18
"[[[146.802672, -19.230646], [146.802617, -19.276917], [146.851344, -19.276963], [146.851385, -19.230692], [146.802672, -19.230646]]]",0,2019-01-18,57,sen12floods_s1_labels_0313_2019_01_18,313,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0313_2019_01_18
"[[[146.705246, -19.230515], [146.705163, -19.276786], [146.75389, -19.276858], [146.753959, -19.230587], [146.705246, -19.230515]]]",0,2019-01-18,55,sen12floods_s1_labels_0311_2019_01_18,311,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0311_2019_01_18
"[[[146.656533, -19.23043], [146.656437, -19.276701], [146.705163, -19.276786], [146.705246, -19.230515], [146.656533, -19.23043]]]",0,2019-01-18,54,sen12floods_s1_labels_0310_2019_01_18,310,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0310_2019_01_18
"[[[146.60782, -19.230332], [146.60771, -19.276603], [146.656437, -19.276701], [146.656533, -19.23043], [146.60782, -19.230332]]]",0,2019-01-18,53,sen12floods_s1_labels_0309_2019_01_18,309,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0309_2019_01_18
"[[[146.900127, -19.184453], [146.900099, -19.230725], [146.948813, -19.230745], [146.948827, -19.184473], [146.900127, -19.184453]]]",0,2019-01-18,52,sen12floods_s1_labels_0308_2019_01_18,308,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0308_2019_01_18
"[[[146.851427, -19.18442], [146.851385, -19.230692], [146.900099, -19.230725], [146.900127, -19.184453], [146.851427, -19.18442]]]",0,2019-01-18,51,sen12floods_s1_labels_0307_2019_01_18,307,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0307_2019_01_18
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",0,2019-01-18,50,sen12floods_s1_labels_0306_2019_01_18,306,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0306_2019_01_18
