geometry,label,date,tile_number,id,location_id,image_dir
"[[[48.738855, 31.052796], [48.739946, 31.006633], [48.79354, 31.007561], [48.792475, 31.053725], [48.738855, 31.052796]]]",0,2019-04-01,27,sen12floods_s1_labels_27_2019_04_01,27,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_27_2019_04_01
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-04-01,11,sen12floods_s1_labels_11_2019_04_01,11,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_11_2019_04_01
"[[[34.858912, -19.587629], [34.859444, -19.633874], [34.908251, -19.633363], [34.907706, -19.587119], [34.858912, -19.587629]]]",1,2019-04-01,-113,sen12floods_s1_labels_0143_2019_04_01,143,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0143_2019_04_01
"[[[34.810635, -19.634372], [34.811154, -19.680618], [34.859977, -19.680119], [34.859444, -19.633874], [34.810635, -19.634372]]]",1,2019-04-01,-109,sen12floods_s1_labels_0147_2019_04_01,147,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0147_2019_04_01
"[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]]",0,2019-04-01,-26,sen12floods_s1_labels_0230_2019_04_01,230,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0230_2019_04_01
"[[[48.682996, 31.144165], [48.684118, 31.098005], [48.737761, 31.098958], [48.736666, 31.14512], [48.682996, 31.144165]]]",0,2019-04-01,-33,sen12floods_s1_labels_0223_2019_04_01,223,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0223_2019_04_01
"[[[48.690794, 30.821037], [48.691898, 30.774874], [48.745362, 30.775815], [48.744284, 30.821979], [48.690794, 30.821037]]]",0,2019-04-01,58,sen12floods_s1_labels_58_2019_04_01,58,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_58_2019_04_01
"[[[34.860512, -19.726364], [34.861048, -19.772609], [34.909898, -19.772094], [34.909347, -19.72585], [34.860512, -19.726364]]]",1,2019-04-01,-100,sen12floods_s1_labels_0156_2019_04_01,156,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0156_2019_04_01
"[[[48.75178, 30.498821], [48.752841, 30.452654], [48.806131, 30.453561], [48.805095, 30.49973], [48.75178, 30.498821]]]",0,2019-04-01,62,sen12floods_s1_labels_62_2019_04_01,62,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_62_2019_04_01
"[[[48.749651, 30.591154], [48.750717, 30.544987], [48.804057, 30.545898], [48.803016, 30.592066], [48.749651, 30.591154]]]",0,2019-04-01,-8,sen12floods_s1_labels_0248_2019_04_01,248,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0248_2019_04_01
"[[[48.748582, 30.637319], [48.749651, 30.591154], [48.803016, 30.592066], [48.801973, 30.638233], [48.748582, 30.637319]]]",0,2019-04-01,-10,sen12floods_s1_labels_0246_2019_04_01,246,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0246_2019_04_01
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-04-01,0,sen12floods_s1_labels_0_2019_04_01,0,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0_2019_04_01
"[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]]",0,2019-04-01,-29,sen12floods_s1_labels_0227_2019_04_01,227,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0227_2019_04_01
"[[[48.691898, 30.774874], [48.693, 30.728711], [48.746438, 30.72965], [48.745362, 30.775815], [48.691898, 30.774874]]]",0,2019-04-01,44,sen12floods_s1_labels_44_2019_04_01,44,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_44_2019_04_01
"[[[48.744284, 30.821979], [48.745362, 30.775815], [48.798829, 30.776734], [48.797776, 30.8229], [48.744284, 30.821979]]]",0,2019-04-01,-18,sen12floods_s1_labels_0238_2019_04_01,238,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0238_2019_04_01
"[[[34.907706, -19.587119], [34.908251, -19.633363], [34.957057, -19.632839], [34.956498, -19.586596], [34.907706, -19.587119]]]",1,2019-04-01,-112,sen12floods_s1_labels_0144_2019_04_01,144,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0144_2019_04_01
"[[[48.686353, 31.005684], [48.687468, 30.959523], [48.741034, 30.96047], [48.739946, 31.006633], [48.686353, 31.005684]]]",0,2019-04-01,-27,sen12floods_s1_labels_0229_2019_04_01,229,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0229_2019_04_01
"[[[34.761825, -19.634857], [34.76233, -19.681104], [34.811154, -19.680618], [34.810635, -19.634372], [34.761825, -19.634857]]]",1,2019-04-01,-110,sen12floods_s1_labels_0146_2019_04_01,146,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0146_2019_04_01
"[[[34.909898, -19.772094], [34.910449, -19.818337], [34.959311, -19.817807], [34.958745, -19.771565], [34.909898, -19.772094]]]",1,2019-04-01,-97,sen12floods_s1_labels_0159_2019_04_01,159,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0159_2019_04_01
"[[[48.746438, 30.72965], [48.747512, 30.683485], [48.800927, 30.684401], [48.799879, 30.730567], [48.746438, 30.72965]]]",0,2019-04-01,63,sen12floods_s1_labels_63_2019_04_01,63,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_63_2019_04_01
"[[[34.713013, -19.635328], [34.713504, -19.681577], [34.76233, -19.681104], [34.761825, -19.634857], [34.713013, -19.635328]]]",1,2019-04-01,-111,sen12floods_s1_labels_0145_2019_04_01,145,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0145_2019_04_01
"[[[34.76233, -19.681104], [34.762837, -19.727352], [34.811675, -19.726864], [34.811154, -19.680618], [34.76233, -19.681104]]]",1,2019-04-01,-105,sen12floods_s1_labels_0151_2019_04_01,151,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0151_2019_04_01
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",0,2019-04-01,-30,sen12floods_s1_labels_0226_2019_04_01,226,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0226_2019_04_01
"[[[34.909347, -19.72585], [34.909898, -19.772094], [34.958745, -19.771565], [34.958181, -19.725323], [34.909347, -19.72585]]]",1,2019-04-01,-99,sen12floods_s1_labels_0157_2019_04_01,157,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0157_2019_04_01
"[[[48.743203, 30.868143], [48.744284, 30.821979], [48.797776, 30.8229], [48.796721, 30.869066], [48.743203, 30.868143]]]",0,2019-04-01,-20,sen12floods_s1_labels_0236_2019_04_01,236,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0236_2019_04_01
"[[[48.684118, 31.098005], [48.685237, 31.051845], [48.738855, 31.052796], [48.737761, 31.098958], [48.684118, 31.098005]]]",0,2019-04-01,-31,sen12floods_s1_labels_0225_2019_04_01,225,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0225_2019_04_01
"[[[48.689688, 30.867199], [48.690794, 30.821037], [48.744284, 30.821979], [48.743203, 30.868143], [48.689688, 30.867199]]]",0,2019-04-01,-21,sen12floods_s1_labels_0235_2019_04_01,235,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0235_2019_04_01
"[[[48.745362, 30.775815], [48.746438, 30.72965], [48.799879, 30.730567], [48.798829, 30.776734], [48.745362, 30.775815]]]",0,2019-04-01,-16,sen12floods_s1_labels_0240_2019_04_01,240,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0240_2019_04_01
"[[[34.859977, -19.680119], [34.860512, -19.726364], [34.909347, -19.72585], [34.908799, -19.679607], [34.859977, -19.680119]]]",1,2019-04-01,67,sen12floods_s1_labels_67_2019_04_01,67,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_67_2019_04_01
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",0,2019-04-01,-23,sen12floods_s1_labels_0233_2019_04_01,233,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0233_2019_04_01
"[[[48.694098, 30.682547], [48.695195, 30.636384], [48.748582, 30.637319], [48.747512, 30.683485], [48.694098, 30.682547]]]",0,2019-04-01,-13,sen12floods_s1_labels_0243_2019_04_01,243,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0243_2019_04_01
"[[[34.712523, -19.589079], [34.713013, -19.635328], [34.761825, -19.634857], [34.761321, -19.588609], [34.712523, -19.589079]]]",1,2019-04-01,-116,sen12floods_s1_labels_0140_2019_04_01,140,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0140_2019_04_01
"[[[48.693, 30.728711], [48.694098, 30.682547], [48.747512, 30.683485], [48.746438, 30.72965], [48.693, 30.728711]]]",0,2019-04-01,-15,sen12floods_s1_labels_0241_2019_04_01,241,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0241_2019_04_01
"[[[48.741034, 30.96047], [48.74212, 30.914307], [48.795663, 30.915231], [48.794603, 30.961396], [48.741034, 30.96047]]]",0,2019-04-01,-24,sen12floods_s1_labels_0232_2019_04_01,232,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0232_2019_04_01
"[[[34.908799, -19.679607], [34.909347, -19.72585], [34.958181, -19.725323], [34.957618, -19.679081], [34.908799, -19.679607]]]",1,2019-04-01,-102,sen12floods_s1_labels_0154_2019_04_01,154,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0154_2019_04_01
"[[[34.761321, -19.588609], [34.761825, -19.634857], [34.810635, -19.634372], [34.810117, -19.588125], [34.761321, -19.588609]]]",1,2019-04-01,-115,sen12floods_s1_labels_0141_2019_04_01,141,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0141_2019_04_01
"[[[48.74212, 30.914307], [48.743203, 30.868143], [48.796721, 30.869066], [48.795663, 30.915231], [48.74212, 30.914307]]]",0,2019-04-01,-22,sen12floods_s1_labels_0234_2019_04_01,234,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0234_2019_04_01
"[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]]",0,2019-04-01,19,sen12floods_s1_labels_19_2019_04_01,19,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_19_2019_04_01
"[[[34.713504, -19.681577], [34.713997, -19.727825], [34.762837, -19.727352], [34.76233, -19.681104], [34.713504, -19.681577]]]",1,2019-04-01,-106,sen12floods_s1_labels_0150_2019_04_01,150,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0150_2019_04_01
"[[[48.747512, 30.683485], [48.748582, 30.637319], [48.801973, 30.638233], [48.800927, 30.684401], [48.747512, 30.683485]]]",0,2019-04-01,-12,sen12floods_s1_labels_0244_2019_04_01,244,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0244_2019_04_01
"[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]]",0,2019-04-01,-6,sen12floods_s1_labels_0250_2019_04_01,250,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0250_2019_04_01
"[[[34.859444, -19.633874], [34.859977, -19.680119], [34.908799, -19.679607], [34.908251, -19.633363], [34.859444, -19.633874]]]",1,2019-04-01,-108,sen12floods_s1_labels_0148_2019_04_01,148,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0148_2019_04_01
