geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.571326, 0.397166], [32.571328, 0.350845], [32.61734, 0.350847], [32.617338, 0.397168], [32.571326, 0.397166]]]",0,2019-01-10,76,sen12floods_s2_labels_0076_2019_01_10,76,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0076_2019_01_10
"[[[32.61734, 0.350847], [32.617342, 0.304526], [32.663354, 0.304527], [32.663352, 0.350849], [32.61734, 0.350847]]]",0,2019-01-10,81,sen12floods_s2_labels_0081_2019_01_10,81,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0081_2019_01_10
"[[[32.479303, 0.39716], [32.479305, 0.35084], [32.525317, 0.350843], [32.525314, 0.397163], [32.479303, 0.39716]]]",0,2019-01-10,74,sen12floods_s2_labels_0074_2019_01_10,74,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0074_2019_01_10
"[[[32.617338, 0.397168], [32.61734, 0.350847], [32.663352, 0.350849], [32.66335, 0.39717], [32.617338, 0.397168]]]",0,2019-01-10,77,sen12floods_s2_labels_0077_2019_01_10,77,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0077_2019_01_10
"[[[25.85165, -24.542724], [25.851229, -24.588957], [25.90179, -24.589334], [25.902193, -24.543101], [25.85165, -24.542724]]]",0,2019-01-10,-128,sen12floods_s2_labels_0128_2019_01_10,128,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0128_2019_01_10
"[[[32.525321, 0.258201], [32.525322, 0.211881], [32.571333, 0.211882], [32.571332, 0.258203], [32.525321, 0.258201]]]",0,2019-01-10,31,sen12floods_s2_labels_31_2019_01_10,31,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_31_2019_01_10
"[[[25.801108, -24.542331], [25.800668, -24.588563], [25.851229, -24.588957], [25.85165, -24.542724], [25.801108, -24.542331]]]",0,2019-01-10,127,sen12floods_s2_labels_0127_2019_01_10,127,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0127_2019_01_10
"[[[32.479305, 0.35084], [32.479308, 0.30452], [32.525319, 0.304522], [32.525317, 0.350843], [32.479305, 0.35084]]]",0,2019-01-10,29,sen12floods_s2_labels_29_2019_01_10,29,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_29_2019_01_10
"[[[32.525314, 0.397163], [32.525317, 0.350843], [32.571328, 0.350845], [32.571326, 0.397166], [32.525314, 0.397163]]]",0,2019-01-10,75,sen12floods_s2_labels_0075_2019_01_10,75,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0075_2019_01_10
"[[[32.525319, 0.304522], [32.525321, 0.258201], [32.571332, 0.258203], [32.57133, 0.304524], [32.525319, 0.304522]]]",0,2019-01-10,39,sen12floods_s2_labels_39_2019_01_10,39,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_39_2019_01_10
"[[[25.800668, -24.588563], [25.800227, -24.634794], [25.850806, -24.635189], [25.851229, -24.588957], [25.800668, -24.588563]]]",0,2019-01-10,-126,sen12floods_s2_labels_0130_2019_01_10,130,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0130_2019_01_10
"[[[32.571332, 0.258203], [32.571333, 0.211882], [32.617345, 0.211883], [32.617343, 0.258205], [32.571332, 0.258203]]]",0,2019-01-10,88,sen12floods_s2_labels_0088_2019_01_10,88,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0088_2019_01_10
"[[[25.901387, -24.635567], [25.900982, -24.6818], [25.951582, -24.682162], [25.951968, -24.635928], [25.901387, -24.635567]]]",0,2019-01-10,-121,sen12floods_s2_labels_0135_2019_01_10,135,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0135_2019_01_10
"[[[32.617342, 0.304526], [32.617343, 0.258205], [32.663355, 0.258206], [32.663354, 0.304527], [32.617342, 0.304526]]]",0,2019-01-10,85,sen12floods_s2_labels_0085_2019_01_10,85,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0085_2019_01_10
"[[[32.617343, 0.258205], [32.617345, 0.211883], [32.663356, 0.211884], [32.663355, 0.258206], [32.617343, 0.258205]]]",0,2019-01-10,89,sen12floods_s2_labels_0089_2019_01_10,89,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0089_2019_01_10
"[[[32.47931, 0.2582], [32.479312, 0.211879], [32.525322, 0.211881], [32.525321, 0.258201], [32.47931, 0.2582]]]",0,2019-01-10,86,sen12floods_s2_labels_0086_2019_01_10,86,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0086_2019_01_10
"[[[25.850806, -24.635189], [25.850383, -24.681421], [25.900982, -24.6818], [25.901387, -24.635567], [25.850806, -24.635189]]]",0,2019-01-10,-122,sen12floods_s2_labels_0134_2019_01_10,134,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0134_2019_01_10
