geometry,label,date,tile_number,id,location_id,image_dir
"[[[-1.688206, 6.638513], [-1.688329, 6.592209], [-1.642025, 6.592086], [-1.641898, 6.638389], [-1.688206, 6.638513]]]",0,2018-12-23,111,sen12floods_s1_labels_0111_2018_12_23,111,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0111_2018_12_23
"[[[-1.549285, 6.638126], [-1.54942, 6.591825], [-1.503119, 6.591688], [-1.50298, 6.637988], [-1.549285, 6.638126]]]",0,2018-12-23,50,sen12floods_s1_labels_50_2018_12_23,50,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_50_2018_12_23
"[[[-1.734035, 6.823852], [-1.734157, 6.777547], [-1.687835, 6.777424], [-1.687709, 6.823728], [-1.734035, 6.823852]]]",0,2018-12-23,90,sen12floods_s1_labels_0090_2018_12_23,90,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0090_2018_12_23
"[[[-13.278048, 8.493532], [-13.278254, 8.447241], [-13.231762, 8.447033], [-13.231551, 8.493323], [-13.278048, 8.493532]]]",0,2018-12-23,1,sen12floods_s1_labels_0001_2018_12_23,1,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0001_2018_12_23
"[[[-1.734157, 6.777547], [-1.734277, 6.731243], [-1.687959, 6.731121], [-1.687835, 6.777424], [-1.734157, 6.777547]]]",0,2018-12-23,95,sen12floods_s1_labels_0095_2018_12_23,95,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0095_2018_12_23
"[[[-1.641643, 6.730994], [-1.641771, 6.684691], [-1.59546, 6.684562], [-1.595327, 6.730863], [-1.641643, 6.730994]]]",0,2018-12-23,102,sen12floods_s1_labels_0102_2018_12_23,102,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0102_2018_12_23
"[[[-1.595591, 6.63826], [-1.595722, 6.591957], [-1.54942, 6.591825], [-1.549285, 6.638126], [-1.595591, 6.63826]]]",0,2018-12-23,2,sen12floods_s1_labels_2_2018_12_23,2,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_2_2018_12_23
"[[[-1.595059, 6.823467], [-1.595193, 6.777165], [-1.548874, 6.777029], [-1.548735, 6.82333], [-1.595059, 6.823467]]]",0,2018-12-23,93,sen12floods_s1_labels_0093_2018_12_23,93,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0093_2018_12_23
"[[[-1.548874, 6.777029], [-1.549012, 6.730728], [-1.502698, 6.730588], [-1.502556, 6.776888], [-1.548874, 6.777029]]]",0,2018-12-23,99,sen12floods_s1_labels_0099_2018_12_23,99,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0099_2018_12_23
"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2018-12-23,57,sen12floods_s1_labels_57_2018_12_23,57,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_57_2018_12_23
"[[[-1.734277, 6.731243], [-1.734397, 6.684938], [-1.688083, 6.684817], [-1.687959, 6.731121], [-1.734277, 6.731243]]]",0,2018-12-23,100,sen12floods_s1_labels_0100_2018_12_23,100,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0100_2018_12_23
"[[[-1.548735, 6.82333], [-1.548874, 6.777029], [-1.502556, 6.776888], [-1.502412, 6.823188], [-1.548735, 6.82333]]]",0,2018-12-23,94,sen12floods_s1_labels_0094_2018_12_23,94,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0094_2018_12_23
"[[[-1.641898, 6.638389], [-1.642025, 6.592086], [-1.595722, 6.591957], [-1.595591, 6.63826], [-1.641898, 6.638389]]]",0,2018-12-23,28,sen12floods_s1_labels_28_2018_12_23,28,sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_28_2018_12_23
