geometry,label,date,tile_number,id,location_id,image_dir
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",0,2019-02-23,-48,sen12floods_s2_labels_0208_2019_02_23,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_02_23
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",0,2019-02-23,-49,sen12floods_s2_labels_0207_2019_02_23,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_02_23
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",0,2019-02-23,-38,sen12floods_s2_labels_0218_2019_02_23,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_02_23
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",0,2019-02-23,21,sen12floods_s2_labels_21_2019_02_23,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_02_23
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",0,2019-02-23,-34,sen12floods_s2_labels_0222_2019_02_23,222,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0222_2019_02_23
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",0,2019-02-23,-35,sen12floods_s2_labels_0221_2019_02_23,221,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0221_2019_02_23
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",0,2019-02-23,-36,sen12floods_s2_labels_0220_2019_02_23,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_02_23
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",0,2019-02-23,-37,sen12floods_s2_labels_0219_2019_02_23,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_02_23
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",0,2019-02-23,-39,sen12floods_s2_labels_0217_2019_02_23,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_02_23
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",0,2019-02-23,-40,sen12floods_s2_labels_0216_2019_02_23,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_02_23
